,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
1649,14,30,5,4,6,2,0,10,0,0,30,73,2.433333333,1,1828.899,5,-1246.5938268700047,-797.5842391133365,-977.8653146566684,156.4015830799981,-450.1587169933355,-500.38512722667116,-386.7810709633368,-4155.312756233349,-1595.168478226673,-1396.9504495095264,156.4015830799981,-346.2759361487196,-312.74070451666944,-203.56898471754567,156.4015830799981,t_4_roi,1.0,1.1,1545.1999999999907,1405.9999999999966,0.1,139.19999999999638,99.99999999999997,False,0.1,1.4,False,0.0
1753,14,29,15,22,29,279,46,13,1294,8,23,27,1.173913043,0,0.0,7,-1386.877916780004,-229.727285093335,-627.9976373300016,153.0841931499999,-740.1387947233362,-417.4299632900057,181.60390859333077,-4622.92638926668,-459.45457018667,-897.1394819000024,153.0841931499999,-569.3375344025663,-260.8937270562535,95.58100452280567,153.0841931499999,t_4_roi,1.0,1.1,1546.2999999999906,1406.9999999999966,0.1,139.29999999999637,99.99999999999997,False,0.1,2.0,False,0.0
1719,14,30,22,18,21,13,4,4,0,0,29,41,1.4137931030000002,4,1215.424,3,-1309.3583021233374,-315.586733096673,-724.8310936533371,-362.50737600666884,-341.4815312933397,-570.8649572600025,288.629971296662,-4364.527673744458,-631.173466193346,-1035.472990933339,-362.50737600666884,-262.6781009948767,-356.79059828750155,151.9105112087695,151.9105112087695,t_7_roi,1.9,2.0,1548.2999999999906,1408.8999999999967,0.1,139.39999999999637,99.99999999999997,False,0.1,0.8,False,0.0
384,14,24,165,151,126,1,1,2,0,0,19,34,1.789473684,7,13508.806999999999,3,-1400.997734446667,-332.2841127133388,-816.2481844800067,-374.9234441433355,194.64794342333155,-467.06269291666916,252.59579880666385,-4669.992448155557,-664.5682254266776,-1166.0688349714383,-374.9234441433355,149.72918724871658,-291.9141830729182,132.94515726666518,149.72918724871658,t_5_roi,1.3,1.4000000000000001,1549.6999999999907,1410.1999999999966,0.1,139.49999999999636,99.99999999999997,False,0.1,0.8,False,0.0
793,14,30,99,89,98,49,23,5,0,0,26,39,1.5,0,11660.773000000001,2,-1692.1420270300025,-600.3152507766698,-970.2212004133362,-488.2272237900006,-659.2751803933388,-809.9318893733316,283.3057531833301,-5640.473423433342,-1200.6305015533396,-1386.0302863047662,-488.2272237900006,-507.13475414872215,-506.20743085833226,149.10829114912113,149.10829114912113,t_7_roi,1.9,2.0,1551.6999999999907,1412.0999999999967,0.1,139.59999999999636,99.99999999999997,False,0.1,0.6,False,0.0
1377,10,26,2,17,28,0,0,2,0,0,25,35,1.4,2,0.0,7,-933.3006518200074,-211.65924725000602,-677.3910784533417,-413.0071911233372,193.33986240999454,-239.91292432667342,131.9139501699956,-3111.002172733358,-423.31849450001204,-967.7015406476311,-413.0071911233372,148.72297108461117,-149.9455777041709,69.42839482631346,148.72297108461117,t_5_roi,1.3,1.4000000000000001,1553.0999999999908,1413.3999999999967,0.1,139.69999999999635,99.99999999999997,False,0.1,2.0,False,0.0
240,14,30,4,3,7,2,0,13,0,0,29,39,1.3448275859999999,1,150.387,2,-858.673207830002,-269.2811702366689,-611.0262070233357,147.13003577666768,-168.98556920333704,-244.03870147000453,-191.5504576100011,-2862.2440261000065,-538.5623404733378,-872.8945814619082,147.13003577666768,-129.98889938718233,-152.52418841875283,-100.81603032105322,147.13003577666768,t_4_roi,1.0,1.1,1554.1999999999907,1414.3999999999967,0.1,139.79999999999634,99.99999999999997,False,0.1,0.6,False,0.0
1865,13,29,2,5,16,4,1,7,0,0,23,24,1.043478261,1,11.520999999999999,2,-825.6798904966709,-34.214383916671984,-585.3529976266747,-373.20030638000026,190.58409310666232,-173.21548717000857,56.26463333999436,-2752.26630165557,-68.42876783334397,-836.2185680381067,-373.20030638000026,146.6031485435864,-108.25967948125535,29.612964915786506,146.6031485435864,t_5_roi,1.3,1.4000000000000001,1555.5999999999908,1415.6999999999966,0.1,139.89999999999634,99.99999999999997,False,0.1,0.6,False,0.0
1500,14,30,32,18,66,19,11,4,0,0,29,41,1.4137931030000002,1,22407.881,3,-1542.5639796400033,-486.6435562533397,-881.666238776671,-529.1518623366683,-462.3080493200041,-762.0104918633307,277.4044342499956,-5141.8799321333445,-973.2871125066794,-1259.5231982523871,-529.1518623366683,-355.62157640000316,-476.25655741458166,146.00233381578715,146.00233381578715,t_7_roi,1.9,2.0,1557.5999999999908,1417.5999999999967,0.1,139.99999999999633,99.99999999999997,False,0.1,0.8,False,0.0
798,14,29,10,10,15,24,2,6,0,0,21,34,1.619047619,1,3106.863,1,-1281.2283234066706,-144.1595008700051,-676.2905396333343,-99.07278078333637,-129.81867901333953,-411.5719451200002,275.8570117966646,-4270.761078022236,-288.3190017400102,-966.1293423333349,-99.07278078333637,-99.86052231795348,-257.2324657000001,145.18790094561297,145.18790094561297,t_7_roi,1.9,2.0,1559.5999999999908,1419.4999999999968,0.1,140.09999999999633,99.99999999999997,False,0.1,0.4,False,0.0
1176,14,29,20,21,17,37,17,11,0,0,28,47,1.678571429,3,20899.106,0,-1651.2120753000033,-837.2565087033354,-1043.8917338699994,143.05468433000078,-1036.2532720000074,-720.4093183866672,-89.7559473900037,-5504.040251000011,-1674.5130174066708,-1491.2739055285706,143.05468433000078,-797.1179015384672,-450.255823991667,-47.239972310528266,143.05468433000078,t_4_roi,1.0,1.1,1560.6999999999907,1420.4999999999968,0.1,140.19999999999632,99.99999999999997,False,0.1,0.1,True,0.1
409,12,27,6,5,6,1,0,8,0,0,27,34,1.259259259,1,2328.7729999999997,7,-830.9269841000059,-226.22703280000496,-575.1405577333418,-283.3367608366689,185.5940641266616,-345.42244262000895,-73.55883474333768,-2769.7566136666865,-452.4540656000099,-821.6293681904883,-283.3367608366689,142.76466471281663,-215.8890266375056,-38.71517618070405,142.76466471281663,t_5_roi,1.3,1.4000000000000001,1562.0999999999908,1421.7999999999968,0.1,140.29999999999632,99.99999999999997,False,0.1,2.0,False,0.0
1510,13,26,20,15,10,9,7,4,47,0,25,87,3.48,4,0.0,0,-1254.972907733335,-305.62158852666744,-833.3956596133357,-259.889707103338,-331.8380526766732,-389.4415390566674,270.06446280333057,-4183.243025777783,-611.2431770533349,-1190.5652280190511,-259.889707103338,-255.26004052051786,-243.40096191041712,142.13919094912137,142.13919094912137,t_7_roi,1.9,2.0,1564.0999999999908,1423.6999999999969,0.1,140.3999999999963,99.99999999999997,False,0.1,0.1,True,0.1
239,13,28,17,17,26,2,2,6,0,0,19,55,2.894736842,0,4866.556,7,-1146.8534352866727,-91.35549833333609,-690.0613419333368,-300.99903097666987,86.23398063666444,-184.1189858399994,269.2950233433294,-3822.844784288909,-182.71099666667217,-985.8019170476241,-300.99903097666987,66.33383125897265,-115.07436614999962,141.73422281227863,141.73422281227863,t_7_roi,1.9,2.0,1566.0999999999908,1425.599999999997,0.1,140.4999999999963,99.99999999999997,False,0.1,2.0,False,0.0
1190,14,30,45,45,64,99,45,13,63,0,22,30,1.363636364,1,7075.073,4,-1636.9590876400025,-449.8234116933381,-844.3662661766739,72.85510289333071,-839.3433052566769,-731.9048147866732,269.20290710332847,-5456.530292133342,-899.6468233866761,-1206.237523109534,72.85510289333071,-645.6486963512899,-457.4405092416707,141.6857405806992,141.6857405806992,t_7_roi,1.9,2.0,1568.0999999999908,1427.499999999997,0.1,140.5999999999963,99.99999999999997,False,0.1,1.1,False,0.0
1853,11,24,2,2,2,6,0,2,0,0,24,36,1.5,0,3401.452,7,-737.4718505466676,-245.0968545799997,-539.6058501833339,-21.461444396668405,181.0334618799989,-195.56976238333664,-112.52236192666624,-2458.2395018222255,-490.1937091599994,-770.8655002619057,-21.461444396668405,139.25650913846067,-122.2311014895854,-59.22229575087697,139.25650913846067,t_5_roi,1.3,1.4000000000000001,1569.499999999991,1428.799999999997,0.1,140.6999999999963,99.99999999999997,False,0.1,2.0,False,0.0
224,14,30,5,4,9,59,22,11,0,0,30,36,1.2,1,7724.96,1,-1282.0555254000094,-322.08276860667047,-657.84032546667,139.0998156799997,-658.0423748166704,-425.54388645334086,145.31702553332892,-4273.5184180000315,-644.1655372133409,-939.7718935238144,139.0998156799997,-506.1864421666695,-265.964929033338,76.48264501754154,139.0998156799997,t_4_roi,1.0,1.1,1570.5999999999908,1429.799999999997,0.1,140.7999999999963,99.99999999999997,False,0.1,0.4,False,0.0
281,14,30,17,16,17,33,9,17,0,0,30,352,11.73333333,15,12333.583,3,-1650.968408483337,-933.2229432166678,-1105.2849958066654,138.9017986333356,-1168.1659139866715,-692.7174090866665,-141.6061346366696,-5503.22802827779,-1866.4458864333355,-1578.9785654380935,138.9017986333356,-898.5891646051319,-432.9483806791666,-74.52954454561558,138.9017986333356,t_4_roi,1.0,1.1,1571.6999999999907,1430.799999999997,0.1,140.89999999999628,99.99999999999997,False,0.1,0.8,False,0.0
135,11,27,7,4,14,17,11,4,0,0,24,46,1.9166666669999999,3,4212.173,1,-1181.2025155500087,-299.37350177333974,-734.7111305300032,-116.05059103000805,-315.6608626933448,-377.6302223200055,263.90146007999465,-3937.341718500029,-598.7470035466795,-1049.587329328576,-116.05059103000805,-242.81604822564987,-236.01888895000343,138.89550530526034,138.89550530526034,t_7_roi,1.9,2.0,1573.6999999999907,1432.699999999997,0.1,140.99999999999628,99.99999999999997,False,0.1,0.4,False,0.0
80,14,30,38,33,49,4,3,7,84,0,18,55,3.0555555560000003,5,49490.751,7,-1522.5037108300064,-427.9677282766725,-927.7541939800093,-358.9904832166703,-145.22486178333932,-636.1573284466731,262.32042424666,-5075.012369433355,-855.935456553345,-1325.3631342571562,-358.9904832166703,-111.71143214103024,-397.5983302791707,138.06338118245264,138.06338118245264,t_7_roi,1.9,2.0,1575.6999999999907,1434.5999999999972,0.1,141.09999999999627,99.99999999999997,False,0.1,2.0,False,0.0
1652,14,30,76,60,79,11,3,9,0,0,16,25,1.5625,1,6617.624,0,-1731.0712195666683,-536.8612371700046,-907.585258976671,136.12466315333222,-687.0845092600066,-809.0298973900026,243.52520024332898,-5770.237398555561,-1073.7224743400093,-1296.5503699666729,136.12466315333222,-528.5265455846204,-505.6436858687516,128.17115802280475,136.12466315333222,t_4_roi,1.0,1.1,1576.7999999999906,1435.5999999999972,0.1,141.19999999999627,99.99999999999997,False,0.1,0.1,True,0.1
90,14,30,3,4,4,1,1,6,0,0,30,38,1.266666667,6,605.544,5,-704.5523651300017,-181.14772714333594,-504.0006061733384,-266.94769763000016,176.3393700833303,-214.4696623766704,-167.30249621333587,-2348.5078837666724,-362.2954542866719,-720.000865961912,-266.94769763000016,135.64566929486946,-134.043538985419,-88.05394537543994,135.64566929486946,t_5_roi,1.3,1.4000000000000001,1578.1999999999907,1436.8999999999971,0.1,141.29999999999626,99.99999999999997,False,0.1,1.4,False,0.0
1260,14,30,15,18,21,9,7,3,0,0,28,41,1.464285714,2,10673.396999999999,0,-1315.0838260300036,-288.20000076667196,-759.189192063339,-387.53730984666885,-260.2996988266732,-497.700201460003,257.1936373499957,-4383.6127534333455,-576.4000015333439,-1084.5559886619128,-387.53730984666885,-200.23053755897936,-311.06262591250186,135.3650722894714,135.3650722894714,t_7_roi,1.9,2.0,1580.1999999999907,1438.7999999999972,0.1,141.39999999999625,99.99999999999997,False,0.1,0.1,True,0.1
550,12,26,55,35,25,18,0,3,0,21,20,125,6.25,6,7151.9490000000005,3,-1419.3128603466705,-608.9952779466712,-930.120955430003,-422.3346878933371,-312.162946896673,-610.9476439233404,256.190865099993,-4731.042867822235,-1217.9905558933424,-1328.7442220428616,-422.3346878933371,-240.12534376667153,-381.8422774520877,134.83729742104896,134.83729742104896,t_7_roi,1.9,2.0,1582.1999999999907,1440.6999999999973,0.1,141.49999999999625,99.99999999999997,False,0.1,0.8,False,0.0
413,13,29,17,14,21,68,53,17,17,6,28,64,2.285714286,3,1478.602,7,-1575.841498620004,-850.5539073266691,-1058.1487162333324,134.83488390999992,-1127.2225560366694,-644.9202283033346,-68.87939372333585,-5252.8049954000135,-1701.1078146533382,-1511.641023190475,134.83488390999992,-867.0942738743611,-403.07514268958414,-36.25231248596624,134.83488390999992,t_4_roi,1.0,1.1,1583.2999999999906,1441.6999999999973,0.1,141.59999999999624,99.99999999999997,False,0.1,2.0,False,0.0
241,14,30,118,125,141,393,75,11,34,0,22,32,1.454545455,1,11315.313,3,-1743.2429254866702,-644.0613530100062,-945.5427678433408,134.69767947999662,-867.5388076100097,-827.5863559833379,248.44689650999317,-5810.809751622234,-1288.1227060200124,-1350.7753826333442,134.69767947999662,-667.337544315392,-517.2414724895862,130.76152447894378,134.69767947999662,t_4_roi,1.0,1.1,1584.3999999999905,1442.6999999999973,0.1,141.69999999999624,99.99999999999997,False,0.1,0.8,False,0.0
1108,14,30,37,34,60,0,0,10,0,1,13,18,1.384615385,3,21971.812,1,-1287.8860842633385,-207.94348285333854,-675.8955547566711,67.70608564999839,174.00831238333012,-358.0491740600064,150.0601017933277,-4292.953614211128,-415.8869657066771,-965.5650782238159,67.70608564999839,133.85254798717702,-223.780733787504,78.97900094385669,133.85254798717702,t_5_roi,1.3,1.4000000000000001,1585.7999999999906,1443.9999999999973,0.1,141.79999999999623,99.99999999999997,False,0.1,0.4,False,0.0
1558,11,25,15,19,36,0,0,11,0,0,22,36,1.636363636,4,60.325,0,-1392.4147604266736,-469.63437355667253,-941.2253898433411,133.7341818066625,-278.7311189900056,-375.7314185033374,20.929527719994443,-4641.382534755579,-939.2687471133451,-1344.6076997762016,133.7341818066625,-214.40855306923507,-234.83213656458588,11.015540905260234,133.7341818066625,t_4_roi,1.0,1.1,1586.8999999999905,1444.9999999999973,0.1,141.89999999999623,99.99999999999997,False,0.1,0.1,True,0.1
1364,14,30,57,61,74,17,12,7,0,0,24,41,1.7083333330000001,1,1938.075,3,-1751.7502591200046,-730.305799533342,-1089.6549238833402,-404.0990421566712,-677.3969560966761,-984.5764131266716,253.058949676657,-5839.1675304000155,-1460.611599066684,-1556.6498912619147,-404.0990421566712,-521.0745816128278,-615.3602582041697,133.18892088245104,133.18892088245104,t_7_roi,1.9,2.0,1588.8999999999905,1446.8999999999974,0.1,141.99999999999622,99.99999999999997,False,0.1,0.8,False,0.0
1278,14,30,48,61,74,0,0,3,0,0,21,29,1.380952381,0,3726.965,1,-1365.3136041433381,-222.12082742334042,-755.3274109200065,-616.7374603466696,53.06314709666094,-397.4191375300061,250.87817292999532,-4551.045347144461,-444.24165484668083,-1079.0391584571523,-616.7374603466696,40.81780545896995,-248.3869609562538,132.04114364736597,132.04114364736597,t_7_roi,1.9,2.0,1590.8999999999905,1448.7999999999975,0.1,142.09999999999621,99.99999999999997,False,0.1,0.4,False,0.0
1659,14,30,21,19,16,208,113,14,0,0,30,110,3.666666667,3,6630.334,7,-1658.8792847000034,-934.0682417800017,-1109.7160101499994,131.18455160000212,-1156.5968430633384,-711.6077165700008,-132.30672043333558,-5529.597615666678,-1868.1364835600034,-1585.3085859285707,131.18455160000212,-889.689879279491,-444.7548228562505,-69.63511601754504,131.18455160000212,t_4_roi,1.0,1.1,1591.9999999999905,1449.7999999999975,0.1,142.1999999999962,99.99999999999997,False,0.1,2.0,False,0.0
1234,13,28,15,40,62,4,2,11,0,0,23,35,1.52173913,3,33706.951,4,-1527.6097949866707,-467.1596239733362,-940.0190588300077,130.25847421666182,-493.3901400600025,-529.8119216633413,87.78647479999925,-5092.0326499555695,-934.3192479466724,-1342.884369757154,130.25847421666182,-379.5308769692327,-331.1324510395883,46.203407789473296,130.25847421666182,t_4_roi,1.0,1.1,1593.0999999999904,1450.7999999999975,0.1,142.2999999999962,99.99999999999997,False,0.1,1.1,False,0.0
120,14,30,5,5,4,5,0,11,0,0,26,118,4.538461538,5,1636.23,5,-1274.1782643100032,-806.0604464533344,-994.7905189900013,129.18792460999884,-481.168862356666,-517.1917962800053,-395.57938420000295,-4247.260881033344,-1612.1208929066688,-1421.129312842859,129.18792460999884,-370.1298941205123,-323.2448726750033,-208.1996758947384,129.18792460999884,t_4_roi,1.0,1.1,1594.1999999999903,1451.7999999999975,0.1,142.3999999999962,99.99999999999997,False,0.1,1.4,False,0.0
322,14,30,120,128,175,3,1,10,0,0,14,29,2.0714285709999998,2,16581.701,6,-1598.8150476133396,-556.9047036233405,-990.2187974500076,129.16844288332777,-326.165686810009,-542.171520520008,16.336546176662527,-5329.383492044466,-1113.809407246681,-1414.5982820714396,129.16844288332777,-250.89668216154536,-338.857200325005,8.598182198243435,129.16844288332777,t_4_roi,1.0,1.1,1595.2999999999902,1452.7999999999975,0.1,142.4999999999962,99.99999999999997,False,0.1,1.7,False,0.0
171,14,30,20,22,26,159,127,10,10,7,30,343,11.43333333,2,9630.164,7,-1661.133360320002,-933.9515409966687,-1104.0337480633334,128.77557922333472,-1146.649286833338,-716.2587764833332,-129.98296067000229,-5537.111201066674,-1867.9030819933373,-1577.1910686619049,128.77557922333472,-882.0379129487216,-447.66173530208323,-68.4120845631591,128.77557922333472,t_4_roi,1.0,1.1,1596.39999999999,1453.7999999999975,0.1,142.5999999999962,99.99999999999997,False,0.1,2.0,False,0.0
100,14,30,40,73,102,113,51,7,0,0,26,40,1.5384615380000002,0,23224.105,0,-1750.9972214400061,-770.2343689566724,-1061.667855610005,-440.97408653666747,-777.2051272100089,-934.6507243866707,238.707171309994,-5836.65740480002,-1540.4687379133447,-1516.6683651571502,-440.97408653666747,-597.850097853853,-584.1567027416692,125.63535332104948,125.63535332104948,t_7_roi,1.9,2.0,1598.39999999999,1455.6999999999975,0.1,142.69999999999618,99.99999999999997,False,0.1,0.1,True,0.1
1563,14,30,24,24,28,20,8,12,0,0,30,140,4.666666667,4,4595.897,4,-1700.931677213337,-1007.1339467700037,-1133.6684052633334,125.3455386700016,-1184.0304689033385,-782.1769691866675,-75.53237119333699,-5669.77225737779,-2014.2678935400074,-1619.5262932333335,125.3455386700016,-910.7926683871834,-488.8606057416672,-39.75387957544052,125.3455386700016,t_4_roi,1.0,1.1,1599.49999999999,1456.6999999999975,0.1,142.79999999999617,99.99999999999997,False,0.1,1.1,False,0.0
1537,14,30,6,9,16,8,6,16,0,0,28,85,3.035714286,0,8968.955,1,-1630.429251123337,-817.0237791566652,-1097.7161906600004,122.40727531666927,-1093.5384163833369,-542.4213967799977,-154.1030526466684,-5434.764170411124,-1634.0475583133305,-1568.1659866571435,122.40727531666927,-841.1833972179514,-339.01337298749854,-81.106869814036,122.40727531666927,t_4_roi,1.0,1.1,1600.59999999999,1457.6999999999975,0.1,142.89999999999617,99.99999999999997,False,0.1,0.4,False,0.0
531,14,30,116,113,125,9,2,16,0,0,21,25,1.19047619,0,14115.966999999999,0,-1556.954400676672,-299.94235076333644,-769.6003920400052,34.323064849996626,-711.5102851100091,-504.20581870000836,230.88654871999645,-5189.848002255574,-599.8847015266729,-1099.4291314857219,34.323064849996626,-547.3156039307762,-315.1286366875052,121.5192361684192,121.5192361684192,t_7_roi,1.9,2.0,1602.59999999999,1459.5999999999976,0.1,142.99999999999616,99.99999999999997,False,0.1,0.1,True,0.1
1397,14,29,30,37,49,4,1,11,0,0,13,26,2.0,0,10544.317,2,-1624.9577308666705,-586.1034232533384,-963.8386268700043,120.98886149333065,-432.082649403339,-485.74396103333856,9.908933666662053,-5416.525769555568,-1172.2068465066768,-1376.9123241000063,120.98886149333065,-332.37126877179924,-303.5899756458366,5.215228245611607,120.98886149333065,t_4_roi,1.0,1.1,1603.6999999999898,1460.5999999999976,0.1,143.09999999999616,99.99999999999997,False,0.1,0.6,False,0.0
1221,14,30,25,17,23,0,0,9,0,0,15,26,1.733333333,2,775.4860000000001,5,-1413.4141352500028,-360.7284822433376,-859.2775219266678,120.21812278333435,-138.8120308400039,-427.3783996066723,-23.804760936673123,-4711.380450833343,-721.4569644866752,-1227.539317038097,120.21812278333435,-106.77848526154146,-267.11149975417015,-12.528821545617435,120.21812278333435,t_4_roi,1.0,1.1,1604.7999999999897,1461.5999999999976,0.1,143.19999999999615,99.99999999999997,False,0.1,1.4,False,0.0
1958,14,30,9,6,16,31,4,23,1460,9,29,33,1.137931034,0,101.85600000000001,0,-1380.8220621266726,-352.56191237666735,-698.2858069500007,119.37299359333521,-867.362308013333,-409.7473407100042,110.04853782333157,-4602.740207088908,-705.1238247533347,-997.5511527857154,119.37299359333521,-667.2017753948714,-256.09208794375263,57.92028306491136,119.37299359333521,t_4_roi,1.0,1.1,1605.8999999999896,1462.5999999999976,0.1,143.29999999999615,99.99999999999997,False,0.1,0.1,True,0.1
1924,14,30,58,44,52,467,152,12,1850,68,23,26,1.1304347829999999,0,5817.138000000001,2,-1622.9916918133358,-416.6297833900026,-810.8529598733376,34.54982143000052,-956.6595917666735,-676.8840222100071,225.05027587000043,-5409.972306044453,-833.2595667800052,-1158.3613712476251,34.54982143000052,-735.891993666672,-423.0525138812544,118.4475136157897,118.4475136157897,t_7_roi,1.9,2.0,1607.8999999999896,1464.4999999999977,0.1,143.39999999999614,99.99999999999997,False,0.1,0.6,False,0.0
1467,14,30,27,25,48,37,7,5,0,0,30,44,1.466666667,2,986.459,1,-1613.6567883333373,-625.1314288266713,-1004.9539245266707,-545.0770728333347,-564.6234369233389,-800.2123105666652,224.23641089332702,-5378.855961111125,-1250.2628576533425,-1435.6484636095297,-545.0770728333347,-434.32572071026067,-500.13269410416575,118.01916362806686,118.01916362806686,t_7_roi,1.9,2.0,1609.8999999999896,1466.3999999999978,0.1,143.49999999999613,99.99999999999997,False,0.1,0.4,False,0.0
1012,14,29,47,36,50,23,1,5,0,0,23,30,1.3043478259999999,5,7872.589,3,-1480.5861805233362,-344.60186630667516,-838.970336420006,-678.6376653500056,-274.3690386900044,-705.8162917233421,222.88454798666407,-4935.287268411121,-689.2037326133503,-1198.52905202858,-678.6376653500056,-211.05310668461877,-441.13518232708884,117.30765683508636,117.30765683508636,t_7_roi,1.9,2.0,1611.8999999999896,1468.299999999998,0.1,143.59999999999613,99.99999999999997,False,0.1,0.8,False,0.0
956,14,30,17,18,30,46,18,4,5,0,30,43,1.4333333330000002,6,9535.043,7,-1426.3782945033374,-450.3606522133378,-842.7552507833369,-458.69772281000223,-386.29101169000575,-631.2746703066678,221.9677972099953,-4754.594315011125,-900.7213044266756,-1203.9360725476242,-458.69772281000223,-297.14693206923516,-394.54666894166735,116.82515642631331,116.82515642631331,t_7_roi,1.9,2.0,1613.8999999999896,1470.199999999998,0.1,143.69999999999612,99.99999999999997,False,0.1,2.0,False,0.0
697,13,26,26,65,70,6,0,13,0,0,21,41,1.952380952,13,0.0,0,-1495.4620082233387,-606.5954769900072,-1002.1768023466766,115.53884356665912,-438.31142216667376,-437.69315933667616,72.1325675899925,-4984.873360744463,-1213.1909539800145,-1431.6811462095382,115.53884356665912,-337.1626324359029,-273.5582245854226,37.964509257890796,115.53884356665912,t_4_roi,1.0,1.1,1614.9999999999895,1471.199999999998,0.1,143.79999999999612,99.99999999999997,False,0.1,0.1,True,0.1
1625,14,30,1,3,10,2,0,4,0,0,30,31,1.033333333,1,824.673,0,-841.3747096766721,-118.28823042000569,-602.4162534833404,-445.98714681333604,148.26061502999437,-162.93068152667547,25.44841125332823,-2804.582365588907,-236.57646084001138,-860.5946478333434,-445.98714681333604,114.04662694614952,-101.83167595417217,13.393900659646437,114.04662694614952,t_5_roi,1.3,1.4000000000000001,1616.3999999999896,1472.499999999998,0.1,143.8999999999961,99.99999999999997,False,0.1,0.1,True,0.1
1264,14,30,117,154,151,5,2,4,0,0,29,31,1.068965517,2,16258.411,2,-1345.4281015700044,-74.26902071334099,-724.8599666000082,-652.743414056672,-31.708725430003142,-543.5432841366736,215.35820111999962,-4484.760338566682,-148.53804142668199,-1035.5142380000118,-652.743414056672,-24.39132725384857,-339.71455258542096,113.34642164210507,113.34642164210507,t_7_roi,1.9,2.0,1618.3999999999896,1474.399999999998,0.1,143.9999999999961,99.99999999999997,False,0.1,0.6,False,0.0
480,11,27,14,8,8,5,0,10,0,0,21,25,1.19047619,2,5275.164000000001,0,-1045.1102291433426,-13.219809093338881,-620.5633769633405,113.29140404999634,1.0895622166617611,-159.88520139334287,166.80452021333073,-3483.700763811142,-26.439618186677762,-886.5191099476293,113.29140404999634,0.8381247820475085,-99.92825087083929,87.79185274385829,113.29140404999634,t_4_roi,1.0,1.1,1619.4999999999895,1475.399999999998,0.1,144.0999999999961,99.99999999999997,False,0.1,0.1,True,0.1
1605,13,25,23,34,41,6,2,7,0,0,22,54,2.454545455,5,10980.091,1,-1391.9806843100048,-449.8230629366743,-942.9076794300107,-366.00360855000685,-141.2507539166727,-493.37841027334616,214.32523509332714,-4639.935614366683,-899.6461258733486,-1347.0109706143012,-366.00360855000685,-108.65442608974823,-308.36150642084135,112.80275531227744,112.80275531227744,t_7_roi,1.9,2.0,1621.4999999999895,1477.2999999999981,0.1,144.1999999999961,99.99999999999997,False,0.1,0.4,False,0.0
1225,14,30,25,27,57,118,7,16,108,3,25,31,1.24,0,4727.412,4,-1533.8789206133354,-408.144781850001,-777.0862814800003,90.71649311000239,-938.895382800004,-597.5711070466705,214.27968772999972,-5112.929735377785,-816.289563700002,-1110.1232592571432,90.71649311000239,-722.2272175384645,-373.48194190416905,112.77878301578933,112.77878301578933,t_7_roi,1.9,2.0,1623.4999999999895,1479.1999999999982,0.1,144.2999999999961,99.99999999999997,False,0.1,1.1,False,0.0
1936,11,22,56,35,48,1,0,3,0,0,16,47,2.9375,7,18519.45,0,-1377.489835053335,-463.62061928000367,-927.4474050900044,-510.851476423336,66.43195102666687,-464.1887395900048,212.99074039666172,-4591.632783511117,-927.2412385600073,-1324.9248644142922,-510.851476423336,51.10150078974374,-290.11796224375297,112.10038968245354,112.10038968245354,t_7_roi,1.9,2.0,1625.4999999999895,1481.0999999999983,0.1,144.39999999999608,99.99999999999997,False,0.1,0.1,True,0.1
1847,14,20,28,25,19,2,2,4,0,0,21,329,15.66666667,6,0.0,2,-1308.7925665100038,-280.15399324667305,-814.362572120006,-309.47628370333683,17.23523946666228,-406.3755953233358,212.54016088666316,-4362.641888366679,-560.3079864933461,-1163.37510302858,-309.47628370333683,13.257876512817138,-253.98474707708488,111.86324257192798,111.86324257192798,t_7_roi,1.9,2.0,1627.4999999999895,1482.9999999999984,0.1,144.49999999999608,99.99999999999997,False,0.1,0.6,False,0.0
255,12,27,209,118,100,12,8,7,0,0,27,49,1.814814815,0,7209.501,0,-1668.366327623341,-837.8376068933376,-1098.3127557500047,-468.89710726667,-826.4272076800098,-862.4938741966753,212.27265823332615,-5561.221092077803,-1675.6752137866752,-1569.018222500007,-468.89710726667,-635.7132366769306,-539.058671372922,111.72245170175061,111.72245170175061,t_7_roi,1.9,2.0,1629.4999999999895,1484.8999999999985,0.1,144.59999999999607,99.99999999999997,False,0.1,0.1,True,0.1
278,14,30,6,8,13,40,14,16,0,0,30,32,1.066666667,1,137.0,7,-1368.615148200005,-325.25087392666677,-689.7856387766678,111.60238282000135,-750.4160732533372,-490.3588051166717,111.31897204333201,-4562.050494000017,-650.5017478533335,-985.4080553952398,111.60238282000135,-577.2431332717979,-306.4742531979198,58.588932654385275,111.60238282000135,t_4_roi,1.0,1.1,1630.5999999999894,1485.8999999999985,0.1,144.69999999999607,99.99999999999997,False,0.1,2.0,False,0.0
