,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
1738,14,30,337,315,342,11,7,12,6,5,30,406,13.53333333,8,325.524,7,-2582.9810582599953,-1927.108809489995,-1973.72448915333,-1245.5586859699952,-1819.6332439666658,-1889.4823206366648,-931.6502105533301,-8609.936860866652,-3854.21761897999,-2819.606413076186,-1245.5586859699952,-1399.7178799743583,-1180.9264503979155,-490.3422160807001,0.0,control,0.0,0.1,923.5000000000094,772.4999999999945,0.1,150.9999999999957,99.99999999999997,False,0.1,2.0,False,0.0
1739,13,28,34,33,57,2,1,4,0,0,26,43,1.653846154,2,9426.708,2,-2011.878234396656,-1631.1988454299924,-1664.937686873327,-1214.4982321433279,-1209.8876887166625,-1293.86753110666,-775.0371685566588,-6706.260781322187,-3262.397690859985,-2378.482409819039,-1214.4982321433279,-930.6828374743558,-808.6672069416625,-407.91429924034674,0.0,control,0.0,0.1,923.6000000000095,772.4999999999945,0.1,151.0999999999957,99.99999999999997,False,0.1,0.6,False,0.0
1740,14,30,4,4,6,32,3,7,0,0,30,59,1.966666667,0,2927.485,6,-1990.9159720566627,-1682.4029577933352,-1548.1174503433313,-968.36926942,-1497.2347707899974,-1265.3085681133325,-822.107691633335,-6636.386573522209,-3364.8059155866704,-2211.5963576333306,-968.36926942,-1151.7190544538441,-790.8178550708328,-432.6882587543869,0.0,control,0.0,0.1,923.7000000000095,772.4999999999945,0.1,151.1999999999957,99.99999999999997,False,0.1,1.7,False,0.0
1741,14,29,6,5,4,11,0,4,4,0,29,37,1.275862069,0,1072.673,3,-1732.527602306658,-1216.6896111666647,-1285.0192799733268,-1194.4035814733295,-1127.2602672533285,-1032.7028264099927,-703.3958889299955,-5775.092007688861,-2433.3792223333294,-1835.741828533324,-1194.4035814733295,-867.1232825025603,-645.4392665062454,-370.2083625947345,0.0,control,0.0,0.1,923.8000000000095,772.4999999999945,0.1,151.2999999999957,99.99999999999997,False,0.1,0.8,False,0.0
1745,14,30,24,19,23,271,76,12,0,0,23,39,1.6956521740000001,1,4815.228,3,-1671.5408806133273,-820.3201384966632,-1089.380447459995,-429.1222067666649,-668.509804186665,-976.653551213324,-260.5568402600002,-5571.802935377758,-1640.6402769933263,-1556.257782085707,-429.1222067666649,-514.2383109128192,-610.4084695083275,-137.13517908421062,0.0,control,0.0,0.1,923.9000000000095,772.4999999999945,0.1,151.39999999999569,99.99999999999997,False,0.1,0.8,False,0.0
1747,14,30,40,33,32,100,53,9,24,0,25,42,1.68,2,6096.703,3,-2298.340774293325,-1648.9620214866616,-1724.1733257066608,-1078.4910312499949,-1480.3863166966657,-1714.0700853999933,-669.3943369266617,-7661.135914311084,-3297.924042973323,-2463.1047510095154,-1078.4910312499949,-1138.7587051512812,-1071.2938033749958,-352.31280890876934,0.0,control,0.0,0.1,924.0000000000095,772.4999999999945,0.1,151.49999999999568,99.99999999999997,False,0.1,0.8,False,0.0
1748,14,30,29,31,31,55,18,9,0,0,30,105,3.5,2,20067.076,6,-2134.4086868399945,-1744.795504533331,-1668.7883851999939,-935.6342068133307,-1461.2799508433316,-1456.5874847799942,-671.5039657366651,-7114.695622799982,-3489.591009066662,-2383.9834074285627,-935.6342068133307,-1124.0615006487164,-910.3671779874963,-353.4231398614027,0.0,control,0.0,0.1,924.1000000000096,772.4999999999945,0.1,151.59999999999567,99.99999999999997,False,0.1,1.7,False,0.0
1753,14,29,15,22,29,279,46,13,1294,8,23,27,1.173913043,0,0.0,7,-1296.5236708066595,-266.06894513332645,-574.6443397099893,-375.8103350666616,-349.1404662699933,-587.8774035166571,-112.10904669332831,-4321.745569355532,-532.1378902666529,-820.9204852999846,-375.8103350666616,-268.5695894384564,-367.42337719791067,-59.00476141754122,0.0,control,0.0,0.1,924.2000000000096,772.4999999999945,0.1,151.69999999999567,99.99999999999997,False,0.1,2.0,False,0.0
1756,14,30,3,4,7,46,39,14,340,0,30,100,3.333333333,2,1814.4379999999999,3,-1900.427989416662,-1545.037469026668,-1516.4205493133304,-742.4909370666664,-1358.9930814966656,-1208.7722037133299,-678.3077314699995,-6334.759964722207,-3090.074938053336,-2166.315070447615,-742.4909370666664,-1045.3792934589735,-755.4826273208312,-357.0040691947366,0.0,control,0.0,0.1,924.3000000000096,772.4999999999945,0.1,151.79999999999566,99.99999999999997,False,0.1,0.8,False,0.0
1763,14,29,3,2,2,0,0,8,0,0,29,35,1.2068965520000001,1,4.6160000000000005,6,-1769.2562276466604,-1323.8240902500004,-1371.096692663327,-1230.8557455799992,-1129.0545992899952,-1080.110624483328,-840.1317172699993,-5897.520758822201,-2647.6481805000008,-1958.7095609476103,-1230.8557455799992,-868.5035379153809,-675.0691403020799,-442.1745880368417,0.0,control,0.0,0.1,924.4000000000096,772.4999999999945,0.1,151.89999999999566,99.99999999999997,False,0.1,1.7,False,0.0
1764,13,24,3,6,4,8,1,10,0,0,24,78,3.25,0,103.197,2,-1500.6971095266656,-1446.635311196667,-1367.4103430533341,-677.1352341733364,-1096.4072000866636,-969.0458713533279,-674.8580346333356,-5002.3236984222185,-2893.270622393334,-1953.443347219049,-677.1352341733364,-843.3901539128182,-605.6536695958299,-355.18843928070294,0.0,control,0.0,0.1,924.5000000000097,772.4999999999945,0.1,151.99999999999565,99.99999999999997,False,0.1,0.6,False,0.0
1765,14,30,4,4,4,11,3,3,1,0,30,65,2.166666667,2,3663.62,0,-1906.497557599996,-1531.9602045166685,-1511.2843929999972,-955.6335739566656,-1386.6520396866656,-1182.9869180233302,-855.7657862799988,-6354.991858666654,-3063.920409033337,-2158.9777042857104,-955.6335739566656,-1066.655415143589,-739.3668237645813,-450.4030454105257,0.0,control,0.0,0.1,924.6000000000097,772.4999999999945,0.1,152.09999999999565,99.99999999999997,False,0.1,0.1,True,0.1
1766,14,30,30,28,34,353,84,31,0,0,30,37,1.233333333,11,2607.506,0,-1814.9757744366552,-1148.340415153326,-1240.7609919133226,-904.6215184666607,-1098.3666728699943,-1202.2335889066553,-391.77494695333013,-6049.919248122184,-2296.680830306652,-1772.5157027333182,-904.6215184666607,-844.8974406692264,-751.3959930666596,-206.1973405017527,0.0,control,0.0,0.1,924.7000000000097,772.4999999999945,0.1,152.19999999999564,99.99999999999997,False,0.1,0.1,True,0.1
1777,14,30,50,52,61,2,1,4,0,0,29,42,1.4482758619999998,1,5268.234,0,-2547.082399703327,-1897.31303451666,-1966.49385237,-1639.8918689666634,-1639.1861827166683,-1798.8557205133332,-1004.4236137566633,-8490.274665677758,-3794.62606903332,-2809.276931957143,-1639.8918689666634,-1260.912448243591,-1124.284825320833,-528.6440072403491,0.0,control,0.0,0.1,924.8000000000097,772.4999999999945,0.1,152.29999999999563,99.99999999999997,False,0.1,0.1,True,0.1
1779,14,30,22,24,31,12,3,7,0,0,30,251,8.366666667,12,5966.9890000000005,3,-2107.4287962566586,-1719.003895449996,-1658.756999713329,-1096.2796535533298,-1518.1141302599967,-1410.9358343833273,-847.7771602299954,-7024.762654188862,-3438.007790899992,-2369.652856733327,-1096.2796535533298,-1167.7801001999974,-881.8348964895796,-446.19850538420815,0.0,control,0.0,0.1,924.9000000000098,772.4999999999945,0.1,152.39999999999563,99.99999999999997,False,0.1,0.8,False,0.0
1781,14,30,448,437,582,104,96,5,0,0,30,160,5.333333333,3,10988.197,3,-2418.1532967766598,-1728.728373526661,-1864.3829955799947,-1160.9980439299914,-1606.4390215099984,-1731.6595680799976,-685.0600871466612,-8060.510989255533,-3457.456747053322,-2663.4042793999924,-1160.9980439299914,-1235.7223242384603,-1082.2872300499985,-360.5579406035059,0.0,control,0.0,0.1,925.0000000000098,772.4999999999945,0.1,152.49999999999562,99.99999999999997,False,0.1,0.8,False,0.0
1581,13,29,40,53,52,0,0,13,0,0,29,194,6.689655172,2,6865.481,4,-2602.8113208966643,-2072.3431752599968,-2089.0721194066646,-1454.5068476933332,-1783.5973610166702,-1838.8713922233328,-1160.8841816433314,-8676.037736322214,-4144.6863505199935,-2984.388742009521,-1454.5068476933332,-1371.997970012823,-1149.294620139583,-610.9916745491219,0.0,control,0.0,0.1,925.1000000000098,772.4999999999945,0.1,152.59999999999562,99.99999999999997,False,0.1,1.1,False,0.0
1784,14,30,153,127,172,480,105,9,0,0,29,49,1.689655172,0,13635.312,3,-2523.269301383326,-1835.8936326766614,-1837.2756193499965,-1198.8540927399956,-1717.1044240933325,-1833.9120676966631,-735.0477062566624,-8410.897671277753,-3671.7872653533227,-2624.679456214281,-1198.8540927399956,-1320.8495569948711,-1146.1950423104145,-386.867213819296,0.0,control,0.0,0.1,925.2000000000098,772.4999999999945,0.1,152.6999999999956,99.99999999999997,False,0.1,0.8,False,0.0
1580,14,30,38,38,54,4,0,12,0,0,30,412,13.73333333,4,6145.108,6,-2653.817652156662,-2145.0579539099936,-2164.1164804533278,-1487.7998461233285,-1828.801849186667,-1890.6134847333317,-1198.9839347633306,-8846.058840522208,-4290.115907819987,-3091.594972076183,-1487.7998461233285,-1406.770653220513,-1181.6334279583323,-631.0441761912266,0.0,control,0.0,0.1,925.3000000000098,772.4999999999945,0.1,152.7999999999956,99.99999999999997,False,0.1,1.7,False,0.0
0,14,30,92,99,135,20,10,4,0,0,30,471,15.7,3,7147.866,7,-2442.088970083328,-1739.5316463666613,-1869.2198212233288,-1204.7929922266596,-1636.588493336666,-1756.1516219733312,-730.4050902099953,-8140.2965669444275,-3479.0632927333227,-2670.314030319041,-1204.7929922266596,-1258.9142256435891,-1097.594763733332,-384.4237316894712,0.0,control,0.0,0.1,925.4000000000099,772.4999999999945,0.1,152.8999999999956,99.99999999999997,False,0.1,2.0,False,0.0
1000,14,30,28,33,33,11,0,3,0,0,29,73,2.517241379,3,5708.424,0,-2222.634407216661,-1872.2034518166647,-1819.8873999133305,-1283.856894083332,-1495.7260998266684,-1480.3611511266618,-976.0939704466617,-7408.781357388871,-3744.4069036333294,-2599.8391427333295,-1283.856894083332,-1150.5585383282064,-925.2257194541636,-513.7336686561378,0.0,control,0.0,0.1,925.5000000000099,772.4999999999945,0.1,152.9999999999956,99.99999999999997,False,0.1,0.1,True,0.1
1525,14,30,21,18,23,8,2,8,0,0,30,64,2.133333333,1,2862.383,3,-2128.7964648366597,-1748.2640049966642,-1685.8779067299965,-1123.8034249900004,-1551.8885795566641,-1401.3335152933294,-980.0477515199983,-7095.988216122199,-3496.5280099933284,-2408.3970096142807,-1123.8034249900004,-1193.7604458128185,-875.8334470583308,-515.814606063157,0.0,control,0.0,0.1,925.6000000000099,772.4999999999945,0.1,153.0999999999956,99.99999999999997,False,0.1,0.8,False,0.0
485,14,30,2,3,4,8,1,3,0,0,29,33,1.137931034,2,2652.367,1,-1690.7392866066602,-1170.8209007966634,-1277.8297444633265,-1137.7504441866631,-1030.546098279995,-1025.0803305933268,-741.3122399766617,-5635.797622022201,-2341.641801593327,-1825.471063519038,-1137.7504441866631,-792.7277679076884,-640.6752066208293,-390.16433682982193,0.0,control,0.0,0.1,925.7000000000099,772.4999999999945,0.1,153.19999999999558,99.99999999999997,False,0.1,0.4,False,0.0
454,14,30,78,86,127,5,4,4,0,0,28,69,2.464285714,4,37508.358,7,-2465.5237516099915,-1738.4776924366595,-1881.2318514733279,-1333.8517268833248,-1619.3358325233312,-1706.347045263331,-896.3676809066611,-8218.41250536664,-3476.955384873319,-2687.4740735333257,-1333.8517268833248,-1245.64294809487,-1066.4669032895818,-471.7724636350848,0.0,control,0.0,0.1,925.80000000001,772.4999999999945,0.1,153.29999999999558,99.99999999999997,False,0.1,2.0,False,0.0
455,14,30,7,8,9,2,2,5,0,0,30,46,1.533333333,3,164.782,6,-1841.5654476399923,-1374.6793370566638,-1390.9239805399955,-969.163068893331,-1184.3626318599956,-1086.5295735299949,-756.1357574766645,-6138.551492133308,-2749.3586741133277,-1987.0342579142794,-969.163068893331,-911.0481783538428,-679.0809834562467,-397.9661881456129,0.0,control,0.0,0.1,925.90000000001,772.4999999999945,0.1,153.39999999999557,99.99999999999997,False,0.1,1.7,False,0.0
459,11,27,59,142,318,4,0,2,0,0,24,40,1.6666666669999999,2,14813.015,0,-1750.5448043699969,-1396.0268703033307,-1432.1121493333374,-958.985439613336,-1050.1150222333372,-1211.1680222199966,-546.0919774533313,-5835.14934789999,-2792.0537406066614,-2045.874499047625,-958.985439613336,-807.7807863333363,-756.9800138874979,-287.4168302385954,0.0,control,0.0,0.1,926.00000000001,772.4999999999945,0.1,153.49999999999557,99.99999999999997,False,0.1,0.1,True,0.1
465,14,30,9,9,7,15,9,5,19,2,28,100,3.571428571,1,8355.791,5,-1841.006676033329,-1435.031110250001,-1402.9186473799982,-834.5648481666667,-1296.6434566733326,-1130.3554354266616,-670.7380022666666,-6136.688920111097,-2870.062220500002,-2004.1694962571405,-834.5648481666667,-997.4180435948712,-706.4721471416635,-353.0200011929825,0.0,control,0.0,0.1,926.10000000001,772.4999999999945,0.1,153.59999999999556,99.99999999999997,False,0.1,1.4,False,0.0
466,14,30,30,18,15,1,1,3,78,6,30,196,6.533333333,1,0.0,3,-2099.007157863326,-1781.3666619599971,-1708.286191793329,-1268.9074810599975,-1372.2175907499975,-1302.5562159233295,-987.6376793366626,-6996.690526211087,-3562.7333239199943,-2440.4088454190414,-1268.9074810599975,-1055.5519928846134,-814.097634952081,-519.809304914033,0.0,control,0.0,0.1,926.20000000001,772.4999999999945,0.1,153.69999999999555,99.99999999999997,False,0.1,0.8,False,0.0
467,13,29,2,3,4,0,0,9,0,0,29,45,1.5517241380000002,1,463.335,4,-1965.3585081399951,-1716.052303256668,-1648.6543244466666,-1179.695076196671,-1349.2514269899984,-1259.1751495533326,-996.9898111200037,-6551.195027133317,-3432.104606513336,-2355.220463495238,-1179.695076196671,-1037.8857130692295,-786.9844684708329,-524.7314795368441,0.0,control,0.0,0.1,926.3000000000101,772.4999999999945,0.1,153.79999999999555,99.99999999999997,False,0.1,1.1,False,0.0
469,14,30,35,34,32,2,0,4,0,0,30,385,12.83333333,9,7218.698,6,-2263.9164752133247,-1865.8223730933262,-1861.3045709833289,-1345.3426370033294,-1467.3616932466648,-1512.642107913327,-1014.5004093833268,-7546.388250711083,-3731.6447461866524,-2659.006529976184,-1345.3426370033294,-1128.7397640358959,-945.4013174458294,-533.9475838859615,0.0,control,0.0,0.1,926.4000000000101,772.4999999999945,0.1,153.89999999999554,99.99999999999997,False,0.1,1.7,False,0.0
470,14,28,7,5,4,4,1,4,0,0,28,39,1.392857143,6,1314.9920000000002,3,-1709.4782045033253,-1257.1410720199965,-1368.7317049033272,-1039.4352923966637,-1059.9406849466598,-1013.5721168766597,-688.224674296661,-5698.260681677752,-2514.282144039993,-1955.3310070047532,-1039.4352923966637,-815.3389884205075,-633.4825730479123,-362.2235127877163,0.0,control,0.0,0.1,926.5000000000101,772.4999999999945,0.1,153.99999999999554,99.99999999999997,False,0.1,0.8,False,0.0
475,14,30,5,8,9,2,0,6,0,0,30,377,12.56666667,19,10448.188,4,-1968.1613756433264,-1654.540670966665,-1661.7727588233276,-1088.3217833033314,-1334.4884588166633,-1197.507508643329,-969.6119437866637,-6560.537918811088,-3309.08134193333,-2373.9610840333253,-1088.3217833033314,-1026.5295837051256,-748.4421929020806,-510.32207567719144,0.0,control,0.0,0.1,926.6000000000101,772.4999999999945,0.1,154.09999999999553,99.99999999999997,False,0.1,1.1,False,0.0
476,14,30,81,67,70,3,2,13,0,0,27,28,1.037037037,1,5788.531,0,-2271.4411770999923,-1293.7685526399935,-1556.6371442366599,-1357.7573974933287,-1360.3195388299982,-1609.7161620466622,-797.2742881233316,-7571.470590333308,-2587.537105279987,-2223.767348909514,-1357.7573974933287,-1046.3996452538447,-1006.0726012791639,-419.6180463807009,0.0,control,0.0,0.1,926.7000000000102,772.4999999999945,0.1,154.19999999999553,99.99999999999997,False,0.1,0.1,True,0.1
479,14,30,43,47,44,504,346,6,0,0,30,494,16.46666667,1,11243.088,2,-2452.646984686662,-1761.2717939266622,-1877.9247589399972,-1218.1525265733262,-1651.695052246666,-1755.833802876664,-722.5614574933279,-8175.489948955541,-3522.5435878533244,-2682.749655628568,-1218.1525265733262,-1270.5346555743583,-1097.396126797915,-380.29550394385683,0.0,control,0.0,0.1,926.8000000000102,772.4999999999945,0.1,154.29999999999552,99.99999999999997,False,0.1,0.6,False,0.0
483,14,30,20,33,62,9,3,6,0,0,29,34,1.172413793,29,858.153,0,-1694.3532685299915,-885.6638443666596,-1116.6980649399948,-1028.3670929766604,-982.5390925099956,-1003.3461873999933,-482.58634848332616,-5647.844228433305,-1771.3276887333193,-1595.2829499142783,-1028.3670929766604,-755.7993019307659,-627.0913671249957,-253.99281499122432,0.0,control,0.0,0.1,926.9000000000102,772.4999999999945,0.1,154.39999999999552,99.99999999999997,False,0.1,0.1,True,0.1
489,14,30,42,48,73,1,0,10,0,0,30,103,3.433333333,10,16862.817,5,-2694.859453063328,-2158.570447569993,-2172.445677019995,-1541.7890803933276,-1845.779380046666,-1908.9247099633312,-1235.2629629799949,-8982.864843544428,-4317.140895139986,-3103.4938243142788,-1541.7890803933276,-1419.830292343589,-1193.077943727082,-650.1384015684184,0.0,control,0.0,0.1,927.0000000000102,772.4999999999945,0.1,154.4999999999955,99.99999999999997,False,0.1,1.4,False,0.0
557,14,30,61,50,53,1,0,5,0,0,30,304,10.13333333,14,17991.665,3,-2583.849906023326,-1981.165627373326,-2062.008611953329,-1548.2149176833273,-1711.464166556666,-1786.7352701566654,-1132.4794604666613,-8612.833020077755,-3962.331254746652,-2945.726588504756,-1548.2149176833273,-1316.5108973512815,-1116.7095438479157,-596.0418212982428,0.0,control,0.0,0.1,927.1000000000103,772.4999999999945,0.1,154.5999999999955,99.99999999999997,False,0.1,0.8,False,0.0
494,14,30,18,19,27,13,8,5,0,0,30,52,1.733333333,5,5432.081,4,-1747.0622762966586,-1225.2463891799946,-1273.6784549499953,-771.720214109997,-1131.4667825999961,-1055.8447273199927,-518.7525671266629,-5823.540920988862,-2450.492778359989,-1819.5406499285648,-771.720214109997,-870.3590635384585,-659.9029545749954,-273.02766690876996,0.0,control,0.0,0.1,927.2000000000103,772.4999999999945,0.1,154.6999999999955,99.99999999999997,False,0.1,1.1,False,0.0
495,14,29,4,4,3,2,0,5,0,0,29,60,2.068965517,3,3289.39,4,-1909.1728440099946,-1620.6040680533315,-1609.5881554833277,-1044.5566086199988,-1302.9589500433274,-1165.057914766664,-955.103113063331,-6363.909480033316,-3241.208136106663,-2299.4116506904684,-1044.5566086199988,-1002.2761154179441,-728.161196729165,-502.68584898070054,0.0,control,0.0,0.1,927.3000000000103,772.4999999999945,0.1,154.7999999999955,99.99999999999997,False,0.1,1.1,False,0.0
497,14,30,15,20,26,3,2,4,0,0,30,358,11.93333333,2,8019.701999999999,1,-1893.1014399766586,-1472.8294589933284,-1519.2705159133263,-995.4803416033274,-1269.1621122699935,-1144.16613093666,-828.1734417599956,-6310.338133255529,-2945.658917986657,-2170.386451304752,-995.4803416033274,-976.2785478999949,-715.1038318354125,-435.88075882105034,0.0,control,0.0,0.1,927.4000000000103,772.4999999999945,0.1,154.8999999999955,99.99999999999997,False,0.1,0.4,False,0.0
504,14,30,135,135,121,212,168,9,0,0,30,93,3.1,8,19763.135,5,-2540.5626207533287,-1913.7813155666613,-1965.1170858366631,-1185.9289742766605,-1762.532587693334,-1884.7942412533314,-788.4810399733307,-8468.542069177764,-3827.5626311333226,-2807.3101226238045,-1185.9289742766605,-1355.7942982256416,-1177.996400783332,-414.9900210385951,0.0,control,0.0,0.1,927.5000000000103,772.4999999999945,0.1,154.99999999999548,99.99999999999997,False,0.1,1.4,False,0.0
505,14,30,25,35,50,234,91,14,2007,45,29,67,2.3103448280000003,3,5169.834,5,-2174.0498437699944,-1744.3965598899977,-1726.2698866299952,-920.6515929033293,-1516.955038009999,-1467.9066454399967,-677.4845702900002,-7246.8328125666485,-3488.7931197799953,-2466.0998380428505,-920.6515929033293,-1166.8884907769223,-917.4416533999979,-356.57082646842116,0.0,control,0.0,0.1,927.6000000000104,772.4999999999945,0.1,155.09999999999548,99.99999999999997,False,0.1,1.4,False,0.0
511,14,30,13,20,24,158,94,4,0,0,23,32,1.391304348,0,10231.141,6,-1324.8072988099914,-278.65691016999335,-650.3025850333261,-356.10488023999284,-348.8318994599931,-580.2220663966555,-87.02681866332568,-4416.024329366638,-557.3138203399867,-929.0036929047516,-356.10488023999284,-268.3322303538408,-362.63879149790966,-45.803588770171416,0.0,control,0.0,0.1,927.7000000000104,772.4999999999945,0.1,155.19999999999547,99.99999999999997,False,0.1,1.7,False,0.0
512,14,30,31,23,28,0,0,7,0,0,30,398,13.26666667,6,25271.192000000003,7,-2236.3282764499927,-1951.2962274066642,-1837.7427281799967,-1305.7820386433332,-1487.2803059766657,-1474.3728720866648,-1088.3884269933312,-7454.427588166643,-3902.5924548133285,-2625.3467545428525,-1305.7820386433332,-1144.0617738282044,-921.4830450541655,-572.8360142070164,0.0,control,0.0,0.1,927.8000000000104,772.4999999999945,0.1,155.29999999999546,99.99999999999997,False,0.1,2.0,False,0.0
518,14,29,16,15,16,113,66,12,0,0,24,39,1.625,4,2635.578,6,-1758.604137149995,-1260.9525515066643,-1289.7705955999945,-598.1723019799982,-1143.6696108299955,-1111.1049949766602,-483.6050089599967,-5862.013790499984,-2521.9051030133287,-1842.5294222857067,-598.1723019799982,-879.7458544846119,-694.4406218604126,-254.5289520842088,0.0,control,0.0,0.1,927.9000000000104,772.4999999999945,0.1,155.39999999999546,99.99999999999997,False,0.1,1.7,False,0.0
519,14,30,10,12,17,83,0,17,0,0,29,99,3.413793103,2,6972.613,4,-2098.825661666662,-1878.1836171899986,-1799.135422139996,-1071.8299903899988,-1525.226155749996,-1399.6736168066598,-963.1193685566632,-6996.085538888874,-3756.367234379997,-2570.1934601999947,-1071.8299903899988,-1173.2508890384584,-874.7960105041623,-506.90493081929645,0.0,control,0.0,0.1,928.0000000000105,772.4999999999945,0.1,155.49999999999545,99.99999999999997,False,0.1,1.1,False,0.0
525,14,30,13,10,11,5,1,6,0,0,28,35,1.25,1,720.0169999999999,0,-1662.9971452033249,-1148.9964376933294,-1230.4107337099922,-1175.082853866662,-992.3256011499952,-972.4480146733267,-684.3392936199963,-5543.323817344416,-2297.992875386659,-1757.7296195857032,-1175.082853866662,-763.3273854999964,-607.7800091708292,-360.17857558947173,0.0,control,0.0,0.1,928.1000000000105,772.4999999999945,0.1,155.59999999999545,99.99999999999997,False,0.1,0.1,True,0.1
527,14,30,0,0,1,2,0,11,0,0,30,52,1.733333333,4,0.0,2,-2003.8250096433285,-1762.010334796667,-1735.2238173966643,-1137.7350330900035,-1368.5271802766647,-1293.9457893566666,-1009.5486960133368,-6679.416698811096,-3524.020669593334,-2478.8911677095207,-1137.7350330900035,-1052.7132155974343,-808.7161183479166,-531.3414189543878,0.0,control,0.0,0.1,928.2000000000105,772.4999999999945,0.1,155.69999999999544,99.99999999999997,False,0.1,0.6,False,0.0
530,14,30,72,71,84,86,36,5,1516,0,30,214,7.1333333329999995,10,8574.106,2,-2418.1532967766598,-1728.728373526661,-1864.3829955799947,-1160.9980439299914,-1606.4390215099984,-1731.6595680799976,-685.0600871466612,-8060.510989255533,-3457.456747053322,-2663.4042793999924,-1160.9980439299914,-1235.7223242384603,-1082.2872300499985,-360.5579406035059,0.0,control,0.0,0.1,928.3000000000105,772.4999999999945,0.1,155.79999999999544,99.99999999999997,False,0.1,0.6,False,0.0
443,14,30,33,24,27,10,2,5,0,0,30,71,2.366666667,3,4290.832,6,-2123.652199793326,-1700.1779602066626,-1692.1340047366614,-1148.304570413331,-1420.1854901899987,-1465.032404836662,-852.4720000199959,-7078.840665977754,-3400.3559204133253,-2417.334292480945,-1148.304570413331,-1092.4503770692297,-915.6452530229137,-448.66947369473473,0.0,control,0.0,0.1,928.4000000000106,772.4999999999945,0.1,155.89999999999543,99.99999999999997,False,0.1,1.7,False,0.0
436,14,30,36,53,69,43,12,9,113,0,30,54,1.8,1,7191.209,7,-2384.711078269996,-1777.1945101266638,-1811.0999068466645,-1141.8487153799988,-1639.064899103334,-1726.946162799999,-689.5901962466652,-7949.0369275666535,-3554.3890202533275,-2587.285581209521,-1141.8487153799988,-1260.8191531564107,-1079.3413517499994,-362.94220855087644,0.0,control,0.0,0.1,928.5000000000106,772.4999999999945,0.1,155.99999999999542,99.99999999999997,False,0.1,2.0,False,0.0
434,14,30,2,6,10,15,15,5,0,0,30,48,1.6,3,4814.342000000001,7,-1772.125251949994,-1291.704227073331,-1312.840895399996,-780.2915331133318,-1171.3630913066645,-1063.0606264566602,-569.6823522999966,-5907.084173166647,-2583.408454146662,-1875.486993428566,-780.2915331133318,-901.0485317743572,-664.4128915354125,-299.8328169999983,0.0,control,0.0,0.1,928.6000000000106,772.4999999999945,0.1,156.09999999999542,99.99999999999997,False,0.1,2.0,False,0.0
429,14,30,41,43,45,12,1,14,0,0,23,27,1.173913043,1,43737.555,1,-2075.215636739993,-1058.7956913999917,-1402.8556790666607,-1255.9030570899934,-923.7834022433343,-1456.3713667466584,-667.8303905966641,-6917.385455799977,-2117.5913827999834,-2004.0795415238013,-1255.9030570899934,-710.6026171102571,-910.2321042166615,-351.48967926140216,0.0,control,0.0,0.1,928.7000000000106,772.4999999999945,0.1,156.1999999999954,99.99999999999997,False,0.1,0.4,False,0.0
353,14,30,21,16,20,10,4,16,0,0,25,41,1.64,2,1376.69,1,-1951.4072147099928,-1415.8147898033312,-1454.8512852266622,-860.8062123633326,-1327.9625444766652,-1265.771509759993,-750.6142058099987,-6504.690715699976,-2831.6295796066624,-2078.3589788952318,-860.8062123633326,-1021.5096495974348,-791.1071935999956,-395.0601083210519,0.0,control,0.0,0.1,928.8000000000106,772.4999999999945,0.1,156.2999999999954,99.99999999999997,False,0.1,0.4,False,0.0
366,14,30,2,2,2,1,0,5,0,0,30,189,6.3,0,1407.1229999999998,6,-2018.2646222599944,-1698.3364774733316,-1675.9505548933296,-1189.658272116666,-1406.1289492399976,-1225.543843649999,-1027.3179088866673,-6727.548740866649,-3396.672954946663,-2394.2150784190426,-1189.658272116666,-1081.6376532615366,-765.9649022812494,-540.6936362561407,0.0,control,0.0,0.1,928.9000000000107,772.4999999999945,0.1,156.3999999999954,99.99999999999997,False,0.1,1.7,False,0.0
369,14,30,172,131,143,122,111,7,204,14,30,294,9.8,2,28533.978,7,-2502.350379013328,-1870.330255629995,-1930.7755988766628,-1184.317622133327,-1708.5897928199995,-1852.4658306066642,-751.8064746233304,-8341.167930044428,-3740.66051125999,-2758.25085553809,-1184.317622133327,-1314.2998406307688,-1157.791144129165,-395.6876182228055,0.0,control,0.0,0.1,929.0000000000107,772.4999999999945,0.1,156.4999999999954,99.99999999999997,False,0.1,2.0,False,0.0
374,14,30,28,45,64,4,0,13,236,2,23,57,2.47826087,2,840.013,3,-2061.7524440933294,-1392.8956184833276,-1595.291428659995,-948.0956843299936,-1003.6355154766652,-1215.2101641833294,-760.0210469466638,-6872.508146977765,-2785.791236966655,-2278.9877552285643,-948.0956843299936,-772.0273195974347,-759.5063526145808,-400.01107734034935,0.0,control,0.0,0.1,929.1000000000107,772.4999999999945,0.1,156.5999999999954,99.99999999999997,False,0.1,0.8,False,0.0
