,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,values,cost,final_coin,treatment,if_same,tmp_label
1516,12,28,5,5,18,24,11,4,0,0,1,3,3.0,0,0.0,0,-289.959,400.249,46.0734,479.796,1090.92,320.426,213.987,1090.92,1.4000000000000001,1.4,0.1,False,0.0
1517,14,30,24,25,26,3,0,6,0,0,30,453,15.1,17,10694.452,6,-3205.09,-3157.41,-2961.69,-600.646,-292.313,-805.8580000000002,-1362.39,0.0,0.1,0.1,1.7,False,0.0
1518,11,25,9,8,10,1203,42,37,1103,1,1,1,1.0,0,0.0,0,-190.843,282.629,-74.9737,1838.14,1803.2,163.97099999999998,1263.73,1838.14,1.1,1.1,0.1,False,0.0
1519,10,13,46,43,34,3,0,4,0,0,3,3,1.0,0,0.0,5,87.0038,197.071,565.9169999999998,304.565,766.7280000000002,-152.27700000000004,567.105,565.9169999999998,0.7999999999999999,0.8,1.4,False,0.0
1520,12,28,13,15,22,2,0,2,0,0,7,8,1.142857143,0,13.569,3,-179.862,80.4922,-111.717,94.876,773.835,329.759,338.53,0.0,0.1,0.1,0.8,False,0.0
1521,2,3,0,0,0,7,0,13,0,0,2,3,1.5,1,193.80599999999998,2,404.346,-11.7269,98.8129,605.757,894.64,182.052,-91.4654,404.346,0.4,0.4,0.6,False,0.0
1522,2,5,0,0,0,0,0,21,0,0,0,0,0.0,0,0.0,4,282.32,186.712,321.36,645.913,775.5239999999999,423.764,243.477,282.32,0.4,0.4,1.1,False,0.0
1523,12,14,30,60,47,2,0,23,0,0,0,0,0.0,0,0.0,7,-380.823,468.758,30.353,-89.6235,1092.56,-93.1346,902.187,1092.56,1.4000000000000001,1.4,2.0,False,0.0
1524,14,30,52,53,78,1325,46,19,15,0,1,2,2.0,0,11973.354,1,-1206.27,356.166,18.636,778.8989999999999,984.346,-895.216,1075.16,778.8989999999999,1.1,1.1,0.4,False,0.0
1525,14,30,21,18,23,8,2,8,0,0,30,64,2.133333333,1,2862.383,3,-1315.28,-865.1469999999998,-595.826,-461.467,-149.276,-249.114,-187.78,0.0,0.1,0.1,0.8,False,0.0
1526,12,18,18,16,13,0,0,9,0,0,4,4,1.0,3,840.015,0,358.529,-2.03474,174.287,332.9430000000001,1035.04,436.127,269.841,358.529,0.4,0.4,0.1,False,0.0
1527,12,24,12,22,25,3,2,7,72,0,3,5,1.6666666669999999,2,1270.774,4,-222.028,-283.161,-485.355,919.626,1783.52,81.743,156.914,1783.52,1.4000000000000001,1.4,1.1,False,0.0
1528,14,30,80,69,75,10,0,5,0,1,0,0,0.0,0,3444.478,4,-937.28,85.4971,-508.066,-232.225,667.2639999999999,-674.539,469.26,0.0,0.1,0.1,1.1,False,0.0
1529,11,23,19,18,21,8,4,5,0,0,1,1,1.0,0,7384.516,1,142.115,298.552,505.6,461.975,1149.23,390.878,398.756,1149.23,1.4000000000000001,1.4,0.4,False,0.0
1530,14,30,24,21,25,2,1,6,0,0,27,34,1.259259259,5,12516.989,6,-962.807,-364.415,-444.856,-634.69,156.879,-57.5153,158.099,0.0,0.1,0.1,1.7,False,0.0
1531,14,28,16,20,19,4,3,7,0,0,9,17,1.888888889,2,6737.92,3,-520.019,181.667,-91.7951,-9.57319,638.9069999999998,189.02,309.911,0.0,0.1,0.1,0.8,False,0.0
1532,14,30,28,37,42,1,0,4,0,0,30,369,12.3,2,10647.741000000002,6,-2155.35,-1539.24,-2426.38,-428.632,236.229,-342.345,-558.399,0.0,0.1,0.1,1.7,False,0.0
1533,14,30,39,35,37,2,1,13,64,0,30,59,1.966666667,2,3416.34,5,-1482.26,-899.587,-819.0880000000002,-86.1304,429.864,-609.716,214.828,0.0,0.1,0.1,1.4,False,0.0
1534,7,11,55,33,33,2,2,6,0,0,8,26,3.25,1,10583.156,7,-330.001,63.9339,158.33700000000005,35.2548,918.767,-186.342,311.629,0.0,0.1,0.1,2.0,False,0.0
1535,10,19,5,7,18,7,6,6,0,0,6,10,1.6666666669999999,3,2646.046,4,313.17,399.05,-10.109,463.085,1025.56,261.252,375.775,313.17,0.4,0.4,1.1,False,0.0
1536,1,2,0,0,0,5,1,8,0,0,0,0,0.0,0,0.0,5,459.981,178.54,324.781,669.294,905.135,513.071,41.639,459.981,0.4,0.4,1.4,False,0.0
1537,14,30,6,9,16,8,6,16,0,0,28,85,3.035714286,0,8968.955,1,-1217.03,-545.251,-682.428,-26.9004,6.7793800000000015,-252.412,340.899,0.0,0.1,0.1,0.4,False,0.0
1538,14,30,68,45,80,85,54,3,1463,2,29,32,1.103448276,1,49.89,2,-841.0880000000002,269.21,-325.494,1062.28,705.795,-827.7689999999999,981.917,1062.28,1.1,1.1,0.6,False,0.0
1539,12,25,2,3,4,16,3,18,36,0,20,114,5.7,6,130.009,2,-848.44,-800.91,-943.576,833.387,609.476,-171.139,418.55800000000005,833.387,1.1,1.1,0.6,False,0.0
1540,14,29,8,6,5,11,6,14,0,0,28,46,1.642857143,3,3352.647,3,-1012.83,-274.991,-536.154,-67.7887,102.074,-163.071,459.629,0.0,0.1,0.1,0.8,False,0.0
1541,4,7,28,38,36,0,0,15,0,0,6,13,2.166666667,1,0.0,0,18.4733,313.238,-285.945,205.524,963.77,-83.9084,395.172,0.0,0.1,0.1,0.1,True,0.1
1542,13,29,10,8,11,1,0,5,0,0,8,10,1.25,2,8724.862,2,-263.32,84.1978,-55.5555,44.5626,707.346,264.35200000000003,344.2340000000001,0.0,0.1,0.1,0.6,False,0.0
1543,12,16,72,105,87,10,3,4,0,0,8,13,1.625,1,6389.876,4,-996.333,782.4839999999998,-327.556,-514.2819999999998,300.573,-452.544,918.826,782.4839999999998,0.6,0.6,1.1,False,0.0
1544,4,11,0,0,0,21,0,6,0,0,11,18,1.636363636,1,0.0,6,57.0012,19.1435,-142.384,640.27,964.613,370.89,232.697,0.0,0.1,0.1,1.7,False,0.0
1545,4,6,3,3,3,0,0,15,2,0,0,0,0.0,0,114.95,0,188.41,39.0357,184.423,676.533,757.448,414.611,190.582,0.0,0.1,0.1,0.1,True,0.1
1546,14,30,54,50,64,220,153,9,0,0,29,78,2.6896551719999997,3,3928.461,5,-1221.92,-223.453,-557.9119999999998,778.6469999999998,-89.7035,-756.6419999999998,428.837,778.6469999999998,1.1,1.1,1.4,False,0.0
1547,14,30,12,16,20,2,0,3,0,0,5,5,1.0,0,6639.526,6,-219.131,-20.0428,63.8766,-99.1528,1037.83,189.467,251.045,1037.83,1.4000000000000001,1.4,1.7,False,0.0
1548,4,9,4,2,5,17,6,7,0,0,0,0,0.0,0,0.0,4,191.692,574.368,393.349,767.529,1252.2,392.561,326.629,1252.2,1.4000000000000001,1.4,1.1,False,0.0
1549,13,28,5,8,16,1,1,11,0,0,24,32,1.333333333,6,0.0,2,-809.992,-282.767,-655.4639999999998,-132.188,213.32,207.22,146.838,0.0,0.1,0.1,0.6,False,0.0
1550,14,29,29,34,45,6,5,7,0,0,26,69,2.653846154,2,10591.169,7,-1178.89,-337.777,-776.127,-769.375,1.4902799999999998,81.196,318.631,0.0,0.1,0.1,2.0,False,0.0
1551,4,7,0,0,0,3,2,7,12,0,0,0,0.0,0,0.0,7,186.943,15.1625,46.5852,565.36,1056.12,457.504,169.732,1056.12,1.4000000000000001,1.4,2.0,False,0.0
1552,14,30,64,49,62,18,2,5,0,0,27,41,1.5185185190000001,5,10234.613000000001,2,-1605.06,-356.821,-753.049,-900.428,18.6869,-610.818,366.242,0.0,0.1,0.1,0.6,False,0.0
1553,14,30,4,6,8,13,2,5,0,0,25,38,1.52,0,1988.864,0,-961.713,-203.65,-350.1040000000001,-230.394,204.655,-147.066,218.94,0.0,0.1,0.1,0.1,True,0.1
1554,14,30,6,10,17,1,0,6,0,0,30,42,1.4,1,7060.9980000000005,6,-1129.02,-671.044,-593.029,-578.701,170.53099999999995,-195.037,24.7998,0.0,0.1,0.1,1.7,False,0.0
1555,14,29,13,10,11,12,6,4,0,0,27,68,2.518518519,5,3471.466,3,-894.663,-302.4840000000001,-445.956,-392.97,-95.1297,-211.567,285.514,0.0,0.1,0.1,0.8,False,0.0
1556,13,25,17,39,39,2,1,4,0,0,13,29,2.230769231,4,13393.678,2,-589.339,204.259,-510.67,-267.10200000000003,538.14,106.402,494.314,0.0,0.1,0.1,0.6,False,0.0
1557,9,11,26,34,20,0,0,13,0,0,12,97,8.083333332999999,5,0.0,0,-199.671,-315.96,-1116.14,375.446,836.4910000000001,152.27100000000004,346.594,0.0,0.1,0.1,0.1,True,0.1
1558,11,25,15,19,36,0,0,11,0,0,22,36,1.636363636,4,60.325,0,-557.934,55.1925,-768.8480000000002,-58.6911,404.253,62.9911,174.143,0.0,0.1,0.1,0.1,True,0.1
1559,12,28,11,6,16,5,3,8,0,0,27,58,2.148148148,0,0.0,2,-943.399,-123.936,-595.085,-168.199,-79.7486,55.6227,-18.8046,0.0,0.1,0.1,0.6,False,0.0
1560,14,30,42,41,52,17,2,5,0,0,14,22,1.571428571,1,14573.594,6,-1011.64,-100.864,-361.158,-433.528,544.288,-359.406,640.102,0.0,0.1,0.1,1.7,False,0.0
1561,14,30,15,11,20,3,0,6,0,0,30,255,8.5,6,4644.678,5,-1487.38,-1790.88,-2060.36,-197.505,-135.705,-143.886,-439.282,0.0,0.1,0.1,1.4,False,0.0
1562,14,30,22,29,38,31,1,4,0,0,30,67,2.233333333,2,9693.109,2,-1073.08,-665.7080000000002,-675.057,-474.698,34.6486,-290.889,139.105,0.0,0.1,0.1,0.6,False,0.0
1563,14,30,24,24,28,20,8,12,0,0,30,140,4.666666667,4,4595.897,4,-1289.98,-1062.33,-820.6310000000002,50.9192,-36.442,-235.24400000000003,271.053,0.0,0.1,0.1,1.1,False,0.0
1564,14,29,7,7,7,1,0,8,0,0,26,30,1.153846154,0,3130.5959999999995,4,-914.59,-147.507,-414.918,-210.465,212.276,105.548,52.754,0.0,0.1,0.1,1.1,False,0.0
1565,10,19,1,4,6,3,2,13,0,0,0,0,0.0,0,0.0,2,194.491,118.827,388.545,625.633,856.166,599.111,227.743,0.0,0.1,0.1,0.6,False,0.0
1566,5,9,0,2,2,3,1,7,0,0,0,0,0.0,0,0.0,7,405.153,181.481,298.376,606.638,1013.26,637.192,187.631,405.153,0.4,0.4,2.0,False,0.0
1567,11,27,22,14,31,42,30,9,0,0,0,0,0.0,0,5729.816999999999,4,-568.682,820.935,431.374,598.09,1105.99,267.517,791.952,820.935,0.6,0.6,1.1,False,0.0
1568,14,28,41,40,59,12,3,11,0,0,27,33,1.222222222,0,4245.2570000000005,7,-1552.04,-104.446,-375.27,-571.905,80.0646,-524.1080000000002,856.44,0.0,0.1,0.1,2.0,False,0.0
1569,7,7,5,2,1,1,1,13,0,0,7,9,1.285714286,0,3717.46,4,101.949,93.0817,0.38242,570.594,485.866,291.6740000000001,577.941,0.0,0.1,0.1,1.1,False,0.0
1570,14,30,3,3,4,21,6,14,0,0,30,34,1.133333333,0,296.142,5,-1322.13,-501.12,-342.8880000000001,-156.859,-8.71766,-225.865,671.179,0.0,0.1,0.1,1.4,False,0.0
1571,6,12,11,6,4,47,1,17,0,0,2,2,1.0,0,0.0,1,73.0334,68.69,138.82399999999998,699.557,1050.81,294.379,558.839,1050.81,1.4000000000000001,1.4,0.4,False,0.0
1572,13,29,36,41,60,120,7,5,0,0,20,31,1.55,3,21105.607000000004,6,-905.758,652.89,-215.491,-691.5369999999998,479.506,-501.44,1394.76,652.89,0.6,0.6,1.7,False,0.0
1573,14,30,115,131,199,10,2,9,0,0,30,59,1.966666667,2,21656.385,5,-2391.31,-1105.22,-1427.29,-216.433,-1659.99,-1196.97,276.728,0.0,0.1,0.1,1.4,False,0.0
1574,1,1,0,0,0,3,2,9,0,0,0,0,0.0,0,0.0,6,402.869,262.163,303.3640000000001,664.221,859.181,517.711,75.3569,402.869,0.4,0.4,1.7,False,0.0
1575,14,30,66,65,70,6,1,13,0,0,5,5,1.0,0,0.0,3,-1500.69,373.577,-444.3130000000001,-773.895,356.319,-768.0310000000002,215.835,0.0,0.1,0.1,0.8,False,0.0
1576,11,18,8,17,23,0,0,3,0,0,7,11,1.571428571,1,0.0,3,169.398,-18.3162,-105.426,-28.5889,795.163,131.017,106.054,0.0,0.1,0.1,0.8,False,0.0
1577,8,20,1,4,9,1552,1197,7,0,0,3,3,1.0,0,0.0,5,-129.77100000000002,931.356,680.8380000000002,1410.05,1115.65,532.688,1255.85,1410.05,1.1,1.1,1.4,False,0.0
1578,3,5,11,5,3,1,0,5,0,0,2,2,1.0,0,0.0,3,440.798,36.4222,402.962,582.716,1018.93,336.525,302.809,440.798,0.4,0.4,0.8,False,0.0
1579,14,30,30,28,38,14,2,9,787,0,8,9,1.125,4,463.316,3,-680.505,-448.877,-490.947,386.684,1573.71,-427.37,496.787,1573.71,1.4000000000000001,1.4,0.8,False,0.0
1580,14,30,38,38,54,4,0,12,0,0,30,412,13.73333333,4,6145.108,6,-2358.79,-1785.92,-2498.57,-678.245,140.279,-744.5360000000002,-464.814,0.0,0.1,0.1,1.7,False,0.0
1581,13,29,40,53,52,0,0,13,0,0,29,194,6.689655172,2,6865.481,4,-1345.44,-1151.93,-960.458,-458.425,96.9017,-63.9443,-89.9906,0.0,0.1,0.1,1.1,False,0.0
1582,14,30,5,7,10,1,0,4,0,0,0,0,0.0,0,3629.927,1,-224.471,133.082,331.101,182.84,1148.29,412.922,255.046,1148.29,1.4000000000000001,1.4,0.4,False,0.0
1583,9,15,5,8,9,8,1,9,8,3,1,1,1.0,0,226.324,4,523.806,-149.915,163.084,1743.7,1120.77,326.833,389.474,1743.7,1.1,1.1,1.1,True,1.1
1584,5,5,5,3,1,0,0,8,0,0,0,0,0.0,0,0.0,2,356.482,153.075,460.994,610.558,926.144,536.789,227.884,356.482,0.4,0.4,0.6,False,0.0
1585,9,10,15,16,10,3,0,5,0,0,1,1,1.0,0,0.0,4,462.343,66.98100000000001,603.83,659.928,1069.66,442.119,384.404,462.343,0.4,0.4,1.1,False,0.0
1586,4,8,0,0,0,8,5,11,3,0,0,0,0.0,0,0.0,0,234.86,266.627,193.586,704.508,1021.61,478.051,245.799,1021.61,1.4000000000000001,1.4,0.1,False,0.0
1587,14,28,22,25,27,44,40,16,98,8,17,38,2.235294118,0,3347.454,4,-23.2127,379.4980000000001,-320.696,2123.37,1415.86,-176.96099999999996,844.4110000000002,2123.37,1.1,1.1,1.1,True,1.1
1588,14,29,2,7,6,53,38,2,0,0,0,0,0.0,0,6195.363,4,-304.038,813.038,450.656,399.024,1430.57,454.724,779.085,813.038,0.6,0.6,1.1,False,0.0
1589,14,30,1,2,5,17,3,6,0,0,30,37,1.233333333,2,16739.056,3,-1194.55,-670.345,-185.508,-339.925,126.037,-102.155,256.469,0.0,0.1,0.1,0.8,False,0.0
1590,14,28,65,81,80,0,0,12,0,0,10,18,1.8,0,0.0,0,-1580.27,528.137,-641.738,-442.632,425.736,-723.12,438.098,528.137,0.6,0.6,0.1,False,0.0
1591,6,9,14,7,5,15,11,5,0,0,2,4,2.0,1,0.0,6,364.583,498.017,25.5044,605.237,934.998,153.73,244.777,364.583,0.4,0.4,1.7,False,0.0
1592,12,27,3,2,4,27,11,7,0,0,21,173,8.238095238,7,0.0,5,-1110.16,-1392.99,-1334.26,-107.472,82.8485,-114.015,223.654,0.0,0.1,0.1,1.4,False,0.0
1593,3,3,44,22,13,7,3,13,0,0,2,2,1.0,0,17469.68,2,61.2285,286.9890000000001,637.715,542.645,1037.7,139.404,360.848,637.715,0.7999999999999999,0.8,0.6,False,0.0
1594,2,6,7,3,20,0,0,13,0,0,2,4,2.0,0,0.0,5,240.699,27.6347,-120.192,430.229,820.898,301.94,-128.534,240.699,0.4,0.4,1.4,False,0.0
1595,14,30,10,13,16,2,1,7,0,0,30,290,9.666666667000001,16,4940.64,5,-2725.24,-3151.45,-2749.91,-419.577,-464.156,-591.591,-1279.21,0.0,0.1,0.1,1.4,False,0.0
1596,9,14,41,29,26,2,0,11,0,0,7,8,1.142857143,1,18430.76,2,-49.393,126.209,-51.0673,193.991,1033.18,73.8979,605.7,1033.18,1.4000000000000001,1.4,0.6,False,0.0
1597,14,30,54,57,73,8,1,22,0,0,28,54,1.928571429,0,3628.869,1,-1899.14,-387.838,-522.872,-898.597,25.5489,-1107.08,181.378,0.0,0.1,0.1,0.4,False,0.0
1598,14,30,6,6,5,11,2,5,0,0,30,61,2.0333333330000003,4,1886.599,3,-1162.99,-896.546,-579.842,-383.062,-7.97527,-328.17800000000005,-61.2664,0.0,0.1,0.1,0.8,False,0.0
1599,12,28,18,14,29,51,37,3,0,0,7,11,1.571428571,1,29730.74,7,-354.74300000000005,779.153,181.862,55.5857,1026.82,60.815,585.613,779.153,0.6,0.6,2.0,False,0.0
1600,13,29,19,17,40,11,0,5,0,0,29,34,1.172413793,1,5418.674,4,-904.469,-335.581,-419.732,-648.411,333.8130000000001,96.9265,159.144,0.0,0.1,0.1,1.1,False,0.0
1601,14,30,748,541,412,3,1,13,0,0,12,21,1.75,2,19468.792,6,-2489.55,-402.156,-1263.37,-32.8599,-1251.44,-1304.02,626.106,0.0,0.1,0.1,1.7,False,0.0
1602,14,30,86,101,136,2,1,5,0,0,20,36,1.8,3,3842.116,0,-1889.95,55.7345,-774.431,-931.035,-686.3839999999999,-947.499,529.241,0.0,0.1,0.1,0.1,True,0.1
1603,11,17,14,9,10,2,1,5,0,0,1,1,1.0,0,2163.5370000000003,3,334.349,52.4297,441.386,420.5,982.208,457.311,283.744,334.349,0.4,0.4,0.8,False,0.0
1604,9,25,8,19,39,0,0,4,0,0,13,21,1.615384615,0,6587.556,3,-259.558,120.869,-466.985,33.0953,625.4580000000002,80.5569,335.2990000000001,0.0,0.1,0.1,0.8,False,0.0
1605,13,25,23,34,41,6,2,7,0,0,22,54,2.454545455,5,10980.091,1,-1007.26,-18.9056,-788.895,-559.281,309.555,297.434,329.052,0.0,0.1,0.1,0.4,False,0.0
1606,4,4,3,6,3,1,0,7,0,0,1,1,1.0,0,0.0,1,368.016,42.2916,363.783,661.791,990.558,458.309,189.941,368.016,0.4,0.4,0.4,True,0.4
1607,14,30,48,39,29,2,0,2,0,0,30,131,4.366666667,0,841.294,3,-1228.97,-589.721,-540.689,-105.406,68.393,-42.3267,26.1465,0.0,0.1,0.1,0.8,False,0.0
1608,2,3,0,0,1,0,0,6,0,0,1,3,3.0,0,0.0,4,319.15,-32.4658,-76.3117,843.6510000000002,824.985,267.728,-80.4276,319.15,0.4,0.4,1.1,False,0.0
1609,14,27,48,34,34,32,30,6,5,0,1,1,1.0,1,14620.207,1,-763.9119999999998,506.936,253.656,401.247,1112.09,-229.935,691.573,506.936,0.6,0.6,0.4,False,0.0
1610,14,30,87,100,115,7,4,9,0,0,30,80,2.666666667,0,16038.999,0,-1678.86,-504.888,-1107.73,-870.268,-993.347,-1053.11,518.419,0.0,0.1,0.1,0.1,True,0.1
1611,14,30,67,65,80,48,38,17,0,0,25,35,1.4,0,7765.674,0,-1621.95,331.61800000000005,-428.931,-449.893,-63.298,-1013.23,584.24,0.0,0.1,0.1,0.1,True,0.1
1612,14,30,29,38,42,12,1,10,0,0,30,46,1.533333333,0,3070.9629999999997,0,-1403.86,-802.738,-771.4630000000002,-842.9110000000002,-186.887,-254.371,362.199,0.0,0.1,0.1,0.1,True,0.1
1613,14,30,68,63,63,273,103,17,1565,7,15,26,1.733333333,0,4509.952,3,-438.87,205.086,-784.455,2593.2,1179.08,-827.5360000000002,791.8389999999998,2593.2,1.1,1.1,0.8,False,0.0
1614,14,30,26,41,65,3,3,3,0,0,30,118,3.933333333,7,12266.68,0,-1635.15,-1514.55,-852.238,-695.372,-183.067,388.945,79.6124,0.0,0.1,0.1,0.1,True,0.1
1615,14,30,22,34,43,5,3,18,0,0,7,9,1.285714286,0,19.594,7,-958.513,-110.067,-186.14,-419.865,524.5319999999998,-281.404,540.279,0.0,0.1,0.1,2.0,False,0.0
1616,14,30,154,110,129,9,9,6,0,0,8,12,1.5,1,19267.24,7,-1922.0,3.4307199999999995,-545.082,15.8269,-1179.3,-1129.37,710.25,0.0,0.1,0.1,2.0,False,0.0
1617,5,5,0,0,0,0,0,11,0,5,0,0,0.0,0,0.0,4,825.703,141.1,339.57199999999995,1669.39,876.992,575.878,215.345,1669.39,1.1,1.1,1.1,True,1.1
1618,14,30,29,36,50,10,4,3,0,0,15,28,1.8666666669999998,1,3669.243,2,-916.199,172.903,-279.481,-587.2819999999998,660.388,-111.74,603.655,0.0,0.1,0.1,0.6,False,0.0
1619,1,1,0,0,0,22,3,15,0,0,0,0,0.0,0,0.0,0,146.525,400.233,202.43400000000003,800.575,836.5169999999998,484.704,181.84,800.575,1.1,1.1,0.1,False,0.0
1620,4,10,0,0,4,1,1,12,0,0,1,1,1.0,0,0.0,4,313.847,0.407425,193.39,611.7909999999998,875.9889999999998,516.02,112.082,313.847,0.4,0.4,1.1,False,0.0
1621,13,29,4,3,7,5,5,7,0,0,24,45,1.875,3,0.0,4,-789.576,-119.37,-456.62,-89.6583,236.841,-90.4121,99.707,0.0,0.1,0.1,1.1,False,0.0
1622,14,30,85,78,92,38,13,2,0,0,11,13,1.181818182,1,3696.0559999999996,6,-1316.4,439.212,-418.449,-452.275,765.612,-1106.1,923.344,439.212,0.6,0.6,1.7,False,0.0
1623,6,13,0,1,2,6,2,7,0,0,0,0,0.0,0,0.0,3,462.685,158.38299999999995,346.3640000000001,640.1569999999998,1029.54,567.502,223.758,462.685,0.4,0.4,0.8,False,0.0
1624,14,30,20,24,38,13,13,5,127,2,28,63,2.25,2,7230.609,6,-989.831,-199.849,-480.719,878.2389999999998,928.779,-456.827,357.556,878.2389999999998,1.1,1.1,1.7,False,0.0
1625,14,30,1,3,10,2,0,4,0,0,30,31,1.033333333,1,824.673,0,-1008.01,-708.6389999999999,-285.382,-513.306,257.289,-86.495,33.2158,0.0,0.1,0.1,0.1,True,0.1
1626,14,30,57,65,99,40,12,2,1344,10,1,1,1.0,0,0.0,6,124.096,467.102,-202.861,1834.09,1755.91,-603.832,1016.1,1834.09,1.1,1.1,1.7,False,0.0
1627,14,29,20,25,31,0,0,7,0,0,0,0,0.0,0,12740.481000000002,6,-354.981,171.387,76.8504,176.845,1038.44,334.646,383.793,1038.44,1.4000000000000001,1.4,1.7,False,0.0
1628,14,30,10,6,5,12,1,11,0,0,30,78,2.6,3,7308.27,1,-1176.05,-948.999,-877.06,-244.218,-197.41,-310.948,32.7344,0.0,0.1,0.1,0.4,False,0.0
1629,14,30,109,85,145,54,6,5,0,0,25,64,2.56,1,19810.065,1,-1831.84,-307.426,-1003.95,-580.518,-1256.77,-890.8580000000002,478.434,0.0,0.1,0.1,0.4,False,0.0
1630,14,30,61,66,86,6,2,16,0,0,30,33,1.1,0,1889.775,7,-1807.68,-355.997,-768.48,-729.1410000000002,-131.951,-1009.04,542.856,0.0,0.1,0.1,2.0,False,0.0
1631,12,28,6,4,10,600,483,13,76,2,1,1,1.0,0,0.0,2,-126.746,465.22,53.7616,2660.7,1704.37,352.524,1070.92,2660.7,1.1,1.1,0.6,False,0.0
1632,14,28,5,8,11,3,0,6,0,0,25,36,1.44,1,1533.392,0,-881.877,-158.88299999999995,-523.604,-246.533,253.747,-4.82445,-74.1646,0.0,0.1,0.1,0.1,True,0.1
1633,12,26,49,44,48,5,3,5,0,0,5,11,2.2,0,0.0,5,-430.249,237.725,189.203,-98.7595,731.862,-151.161,623.433,0.0,0.1,0.1,1.4,False,0.0
1634,6,11,0,0,5,10,3,9,0,0,2,4,2.0,1,0.0,2,407.35,55.6067,-0.8324959999999999,505.268,818.23,286.275,-91.5759,407.35,0.4,0.4,0.6,False,0.0
1635,2,8,9,4,7,1,0,8,0,0,2,2,1.0,1,88.96700000000001,5,390.965,-50.0183,279.437,509.374,1149.23,251.698,162.235,390.965,0.4,0.4,1.4,False,0.0
1636,12,27,23,25,42,46,44,13,5,0,7,15,2.142857143,3,15787.496000000001,4,-664.758,619.369,-129.578,232.858,922.916,-15.7008,616.509,619.369,0.6,0.6,1.1,False,0.0
1637,9,24,12,8,17,8,4,11,0,0,6,8,1.333333333,3,6225.3009999999995,1,23.7484,257.262,-99.8536,543.585,935.006,215.58,375.927,0.0,0.1,0.1,0.4,False,0.0
1638,14,30,48,60,73,96,68,16,345,3,22,102,4.6363636360000005,5,22147.746,5,-596.7280000000002,56.437,-640.357,2229.32,669.9860000000001,-495.11,777.569,2229.32,1.1,1.1,1.4,False,0.0
1639,12,28,14,12,24,5,3,5,0,0,0,0,0.0,0,2634.343,6,-159.254,365.082,410.836,273.951,977.021,545.177,236.275,0.0,0.1,0.1,1.7,False,0.0
1640,1,1,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,7,503.331,178.204,303.909,726.6419999999998,876.633,427.225,117.914,503.331,0.4,0.4,2.0,False,0.0
1641,14,30,16,14,19,1590,1320,12,24,5,21,53,2.5238095240000002,11,3024.2790000000005,4,-1163.7,-1408.71,-703.4860000000001,2152.43,235.823,-566.175,87.3536,2152.43,1.1,1.1,1.1,True,1.1
1642,1,1,1,0,0,31,10,8,0,0,0,0,0.0,0,0.0,5,152.578,655.6560000000002,358.505,825.52,1052.64,392.425,434.421,655.6560000000002,0.6,0.6,1.4,False,0.0
1643,7,15,82,71,91,5,4,7,0,0,7,11,1.571428571,2,18200.088,2,-768.493,406.337,-273.948,-425.478,782.8710000000002,-919.234,1038.92,406.337,0.6,0.6,0.6,True,0.6
1644,1,1,3,1,1,1,0,9,0,0,1,2,2.0,1,0.0,1,422.697,-99.0535,-24.2656,583.377,724.1339999999999,209.82,-200.693,422.697,0.4,0.4,0.4,True,0.4
1645,12,22,0,0,0,47,35,9,10,2,1,1,1.0,0,87.125,3,-93.3443,598.545,208.549,1331.74,1240.9,481.996,867.9689999999998,1331.74,1.1,1.1,0.8,False,0.0
1646,14,30,19,19,26,26,12,8,0,0,30,410,13.66666667,3,10503.149,0,-2333.39,-1552.75,-2322.8,-247.713,179.688,-736.195,-143.904,0.0,0.1,0.1,0.1,True,0.1
1647,3,3,2,1,0,0,0,18,0,0,3,5,1.6666666669999999,3,0.0,3,259.052,-22.9875,-138.267,557.823,776.2180000000002,-72.5595,69.9509,259.052,0.4,0.4,0.8,False,0.0
1648,7,9,2,2,1,12,3,27,14,0,0,0,0.0,0,0.0,2,4.69286,41.44600000000001,27.1499,975.981,962.349,211.362,322.195,975.981,1.1,1.1,0.6,False,0.0
1649,14,30,5,4,6,2,0,10,0,0,30,73,2.433333333,1,1828.899,5,-1205.79,-862.2560000000002,-750.8589999999998,-406.604,-156.828,-263.45,-214.769,0.0,0.1,0.1,1.4,False,0.0
1650,14,30,19,34,56,56,39,7,0,1,2,2,1.0,0,2040.006,1,-595.674,621.609,-64.6079,277.582,1165.7,-138.403,1163.78,621.609,0.6,0.6,0.4,False,0.0
1651,14,30,7,9,10,4,3,8,0,0,30,454,15.13333333,9,7696.138000000001,0,-3358.24,-3058.64,-2890.7,-439.872,-352.829,-778.0039999999998,-997.594,0.0,0.1,0.1,0.1,True,0.1
1652,14,30,76,60,79,11,3,9,0,0,16,25,1.5625,1,6617.624,0,-1620.2,-55.3086,-362.609,-889.023,305.641,-724.429,609.4680000000002,0.0,0.1,0.1,0.1,True,0.1
1653,14,30,20,22,34,303,228,4,0,0,29,50,1.724137931,1,1575.963,5,-917.196,300.311,121.913,780.059,202.573,-540.1990000000002,704.034,780.059,1.1,1.1,1.4,False,0.0
1654,11,16,6,5,5,2,2,4,0,0,0,0,0.0,0,0.0,5,314.46,220.825,599.183,473.051,1097.16,615.096,266.405,1097.16,1.4000000000000001,1.4,1.4,True,1.4
