exp_group,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7
1,-968.039,-205.75,-460.825,-142.465,105.79299999999999,-179.78599999999997,282.612
2,-1487.3,-219.673,-496.23,-1185.67,35.8227,-784.76,165.105
6,-1111.94,-936.1089999999999,-874.158,-540.705,-114.62100000000001,-225.22099999999998,-46.5301
0,239.106,663.171,258.313,608.185,934.703,215.894,611.2090000000001
7,-132.615,499.39099999999996,-291.58,3090.56,1297.01,-643.226,1407.25
5,-799.385,421.03,-81.6156,851.6039999999999,1034.53,-384.92800000000005,827.456
0,-113.00399999999999,-41.5098,99.2975,321.616,794.9789999999999,426.73800000000006,157.30700000000002
2,-1073.38,653.431,-87.6326,873.8639999999999,-64.3978,-696.23,1125.31
2,-1270.49,-888.555,-820.3330000000001,40.8263,2.4647900000000003,47.206,-25.6984
1,-868.122,-1885.19,-1214.04,-69.891,295.64799999999997,72.2784,-333.035
6,383.50300000000004,250.30700000000002,416.41900000000004,586.422,1069.43,567.269,384.659
0,-2093.9,-1.1032799999999998,-767.8710000000001,-355.44,-285.913,-921.5980000000001,399.015
1,434.98,233.498,338.395,704.7560000000001,1109.73,525.312,111.955
6,-1001.83,42.1567,-152.975,-165.953,293.24,-359.77099999999996,556.383
7,-656.993,266.522,-550.313,1475.21,152.30100000000002,-454.336,379.80300000000005
4,557.136,50.6744,238.567,641.669,935.76,551.061,342.66
2,393.63599999999997,-12.0772,176.123,509.961,924.8810000000001,228.612,546.611
3,208.518,454.712,340.724,709.725,1067.57,435.708,559.716
4,15.6491,99.8936,-199.602,514.57,681.967,406.662,389.754
0,-2196.25,-1652.24,-2371.29,143.138,269.059,-519.901,-88.4901
7,-850.632,171.028,-444.27099999999996,-462.76099999999997,471.767,-162.64700000000002,233.21
2,-373.44800000000004,-28.7024,-0.8402780000000001,162.779,735.835,151.412,149.814
0,-1081.07,538.479,-75.8601,-82.1878,866.9889999999999,-567.854,1270.2
1,-896.1060000000001,-694.538,-599.382,-474.967,-49.8936,-199.63099999999997,-139.737
4,298.66700000000003,-318.332,-465.005,975.5039999999999,1410.8,169.442,392.305
5,-2563.48,-1781.15,-1621.01,-1141.8,-596.747,-477.506,-548.38
0,-1386.9,420.349,-150.037,-462.88699999999994,463.65,-500.208,598.835
3,-742.1510000000001,-631.331,-571.911,-79.7578,98.4618,105.734,146.793
7,-80.6018,184.69799999999998,377.596,399.051,1017.71,574.216,303.487
5,602.538,65.0745,463.735,896.1469999999999,1219.67,102.007,473.485
6,248.50099999999998,110.255,212.067,621.877,816.5880000000001,586.425,269.78700000000003
7,-721.735,278.151,-11.7576,-136.657,948.8430000000001,-586.025,784.65
5,103.17399999999999,741.622,412.48800000000006,1403.47,1422.58,466.27,1016.23
5,-123.772,-940.9789999999999,-728.304,-53.2276,408.269,365.23900000000003,637.768
7,-408.509,650.136,180.979,304.142,994.837,104.213,786.692
5,-943.793,20.5541,-487.436,2864.4,-158.881,-901.034,1249.56
2,427.265,-142.72299999999998,227.292,445.842,819.0210000000001,265.986,251.02
7,-835.7760000000001,-223.43900000000002,-422.48800000000006,-171.18900000000002,393.30199999999996,-11.1817,270.024
2,79.3796,88.3302,368.955,625.989,844.6619999999999,593.495,162.702
3,591.036,325.704,449.62,728.3919999999999,1005.8,443.841,65.0639
0,435.94199999999995,-56.7783,-38.5539,393.50199999999995,995.466,261.962,405.32199999999995
2,-990.694,-574.383,-358.765,-236.04,333.495,-145.64600000000002,57.0071
5,-761.6239999999999,7.6213,-407.99800000000005,-201.06900000000002,242.053,38.0198,-85.5324
6,274.72,-49.2731,120.369,153.586,1105.57,466.36400000000003,402.67699999999996
4,510.486,120.68799999999999,44.641999999999996,488.452,867.071,246.542,136.428
3,-2369.58,-3130.34,-2230.78,-771.8530000000001,-464.164,-539.21,-1014.83
4,-444.153,434.611,74.7944,2225.04,1600.62,37.3057,1184.36
1,379.186,110.318,229.21,709.255,767.607,453.764,71.8764
6,433.648,-40.43,-190.203,689.1419999999999,635.548,272.584,-148.776
6,-1885.27,-1835.61,-1228.0,-527.765,-65.0857,-102.36399999999999,-465.591
5,-80.6629,903.2280000000001,634.175,1377.05,1257.47,358.477,1118.95
4,16.8079,690.95,519.276,1357.23,1219.81,422.87300000000005,886.03
5,-701.1389999999999,-239.21599999999998,-735.584,19.9446,140.011,62.1052,-218.71200000000002
7,-134.64700000000002,1009.45,631.246,1271.77,1164.03,552.383,1411.54
6,448.592,175.362,-65.7136,430.80199999999996,770.3439999999999,261.79400000000004,679.4939999999999
5,-506.024,5.49025,-425.72900000000004,323.357,279.515,320.07599999999996,258.746
2,-400.905,-48.9891,-391.79,1097.78,1617.24,315.529,461.375
1,-919.573,-424.341,-710.03,-496.11400000000003,79.7639,-395.23800000000006,28.6697
4,-1045.03,-758.4580000000001,-488.245,-570.414,191.34400000000002,-222.601,154.192
2,498.596,253.396,353.25199999999995,711.3560000000001,892.3330000000001,499.86199999999997,118.495
5,354.29,153.825,195.583,324.594,1124.19,461.88,454.338
7,-587.6659999999999,373.93300000000005,253.74599999999998,327.178,940.2539999999999,210.93900000000002,769.7810000000001
2,-799.2139999999999,510.411,-204.357,-670.191,618.169,-106.50299999999999,940.2230000000001
6,-2025.44,150.537,-895.6519999999999,-288.559,-1045.78,-819.627,600.3919999999999
0,136.6,201.34799999999998,-48.4016,612.919,782.8689999999999,396.699,720.188
5,-330.978,804.26,565.711,1439.4,1048.33,314.363,1282.27
4,-705.922,184.423,-283.98900000000003,-36.207,539.29,-77.6627,466.305
6,-447.398,77.2228,-160.572,1285.45,1696.87,-498.094,600.83
3,-1568.45,426.32800000000003,-449.885,-747.939,268.88,-1135.08,456.356
3,-833.317,-752.178,-737.117,-196.89700000000002,135.917,115.24,-104.431
1,-789.29,45.2555,-421.204,-318.91,941.461,-150.607,638.879
6,-1756.4,27.8179,-614.081,-626.063,3.24247,-590.315,508.644
1,-1187.3,-1615.51,-975.743,-527.776,-428.26,-120.473,-1.27767
4,-684.53,767.923,443.57800000000003,1060.72,578.611,-54.7948,1051.07
1,-2645.61,-2355.84,-1419.84,-811.3860000000001,-716.916,-430.51599999999996,-1127.04
1,467.001,-0.72425,174.13400000000001,530.075,946.105,501.60400000000004,102.719
7,-78.0337,-34.0216,-343.37300000000005,694.2869999999999,600.0740000000001,329.151,402.116
5,-30.0157,647.814,254.34,824.443,1340.56,145.779,610.8580000000001
5,312.79200000000003,56.5875,73.5813,523.169,430.425,441.33099999999996,376.917
5,432.038,479.782,369.89300000000003,2306.8,1489.77,536.4780000000001,939.2410000000001
2,-843.7660000000001,484.51199999999994,155.614,827.581,599.128,-584.0790000000001,1106.16
7,498.596,253.396,353.25199999999995,711.3560000000001,892.3330000000001,499.86199999999997,118.495
2,-969.918,-601.587,-485.74800000000005,-303.606,175.862,-165.46099999999998,74.1577
0,-690.8660000000001,602.248,204.285,134.192,782.596,244.748,529.409
5,-1253.16,-736.94,-905.7410000000001,-263.817,-83.8599,-274.007,-94.4668
5,-683.028,340.93,-533.967,2100.22,1400.17,-425.76599999999996,780.91
1,-953.73,-223.06599999999997,-249.465,-466.776,181.995,-263.51599999999996,107.412
7,-637.762,691.565,35.9795,214.915,730.056,-40.0049,644.444
7,-883.9,-550.393,-770.9730000000001,1641.48,251.144,-422.14,563.5409999999999
0,-515.7130000000001,564.695,-379.186,352.885,466.98400000000004,131.29399999999998,652.9630000000001
5,-744.416,344.3,-193.917,-493.31199999999995,776.855,-6.962289999999999,948.39
6,-1173.46,-864.1,-409.315,-464.569,-27.0013,-116.12799999999999,135.28
4,650.326,11.8871,-75.8243,2277.78,2153.18,449.175,336.20599999999996
0,-965.763,-507.61699999999996,-333.061,-328.975,251.69799999999998,-154.049,254.94099999999997
6,385.339,-57.4033,134.894,564.004,862.382,130.689,-46.9764
4,-641.565,665.198,324.744,81.7073,889.8439999999999,-316.33799999999997,743.5210000000001
1,-1150.93,-685.827,-561.856,-452.098,-79.604,-364.11800000000005,235.926
6,-926.2189999999999,17.8549,-405.465,-755.0139999999999,602.946,13.7067,121.12799999999999
5,-936.993,-641.515,-729.393,-327.80699999999996,-154.936,-16.2952,-152.616
4,-848.971,-382.73900000000003,-247.97,-356.894,294.323,-305.58799999999997,464.684
6,-14.3632,337.787,-97.1422,1767.05,1947.19,-415.184,931.939
2,-999.1260000000001,6.55854,-210.209,71.7754,53.5703,-866.145,651.599
2,553.4259999999999,431.06300000000005,216.7,3018.8,1787.29,479.655,1257.96
5,-2024.74,40.8479,-648.8430000000001,1135.1,-1475.89,-1511.85,1124.99
7,-1749.49,-2531.49,-1819.51,-332.246,-209.735,-249.775,-815.309
1,-935.028,-428.88599999999997,-460.57800000000003,-546.679,155.058,-12.6094,195.517
4,-773.258,641.202,151.7,923.175,704.4689999999999,-607.69,1110.51
2,-976.138,-540.6619999999999,-655.916,-185.243,-83.7814,-219.435,0.486022
3,-639.66,591.5830000000001,217.83599999999998,468.82599999999996,1001.08,155.99200000000002,876.959
7,-242.15099999999998,620.564,270.822,611.681,1064.43,319.351,1018.26
6,-492.11800000000005,637.0930000000001,560.585,1839.91,1321.12,425.88,1191.79
1,-2078.75,-498.1,-959.227,348.67900000000003,-1565.84,-1370.28,783.9760000000001
2,-17.0246,393.233,-140.564,1086.69,1826.22,162.84,649.331
0,-820.404,-542.42,-488.6,-151.72299999999998,85.1616,120.30799999999999,258.142
5,326.992,643.945,320.722,736.3389999999999,884.168,395.861,151.884
2,169.878,242.049,372.195,474.94300000000004,1027.7,395.55,395.254
4,-848.308,-400.765,-281.342,-380.23699999999997,288.769,-119.757,147.847
3,325.938,-49.1761,-137.064,847.7860000000001,769.2410000000001,286.816,-145.753
7,-2055.06,-131.439,-856.21,-315.059,-1322.77,-1310.72,803.725
4,230.27,383.173,285.276,784.2260000000001,1010.87,406.772,221.33
5,-223.676,435.98,106.181,7.552630000000001,1193.52,553.5790000000001,219.985
2,-1065.84,-795.735,-683.073,-53.1652,111.59899999999999,65.0683,-112.811
7,-1334.43,-1375.32,-843.045,335.914,159.6,-236.30900000000003,323.339
5,-1929.09,-2703.94,-2307.87,-63.973,-133.95600000000002,-633.577,-448.816
3,-1641.05,-779.41,-1005.73,-629.837,-48.6446,-635.188,105.13
5,257.10400000000004,600.932,197.27,1532.66,1032.61,86.2518,613.17
0,-807.725,-369.566,-634.437,-529.386,-29.9557,-113.73899999999999,142.64600000000002
4,-1055.22,-585.6569999999999,-651.432,-199.18400000000003,-115.31,-156.035,445.11699999999996
1,-2148.02,-83.5333,-762.365,438.269,-1765.44,-1458.07,1070.09
2,-1079.31,-540.966,-196.887,-325.97900000000004,198.697,-111.31,103.16799999999999
5,-940.806,-231.833,-519.68,-261.069,278.16200000000003,-157.707,4.65388
1,450.418,83.5381,308.795,609.145,1097.52,468.879,39.760999999999996
0,-77.4504,96.4768,-388.525,437.02099999999996,540.606,387.906,429.01099999999997
7,-1129.26,50.075,-330.115,-223.667,-63.8738,-159.39,284.941
0,-644.388,566.945,318.246,251.149,744.245,-646.526,841.7080000000001
2,84.2533,290.95099999999996,2.06707,2307.05,1730.36,-98.7646,756.465
4,501.532,298.481,333.541,676.933,1220.73,427.716,58.8
3,-2280.14,-402.43300000000005,-1095.84,-266.948,-1241.73,-1286.15,458.31199999999995
0,-955.077,-12.4227,-474.166,-255.382,-58.9264,-434.08099999999996,735.3539999999999
7,104.77799999999999,567.847,303.194,714.421,990.082,440.68,309.275
5,-2442.65,-2311.61,-1269.9,-716.1619999999999,-1090.36,-711.443,-8.31444
1,-1167.7,-792.936,-710.1610000000001,-358.6,63.6871,-327.866,-107.91
4,447.598,211.18599999999998,364.415,530.198,1073.44,542.05,100.971
1,-793.932,294.672,-414.759,11.8698,94.8639,-242.638,537.644
4,-2067.37,-905.158,-1016.85,-531.691,-583.773,-1180.61,281.21299999999997
4,-1378.38,551.886,-403.749,-142.009,363.61699999999996,-656.01,1193.28
2,-512.825,93.1067,38.2647,1140.19,1685.42,154.961,643.5369999999999
5,457.099,758.3639999999999,457.75,719.437,987.703,412.967,231.831
5,316.008,175.958,281.157,736.17,711.7610000000001,456.13199999999995,201.17
7,-2385.11,-1262.75,-2265.78,-137.525,321.20799999999997,-664.138,-93.09
5,242.114,74.5707,92.5744,341.305,825.33,218.452,95.6722
0,-566.308,66.0331,-371.587,1178.19,1461.12,-10.3701,254.05700000000002
4,-1103.72,462.994,-356.92,576.804,948.675,-733.8380000000001,1078.41
5,-375.845,85.884,-25.7612,1193.45,1960.03,281.83799999999997,457.056
3,-567.464,23.1019,-459.94300000000004,2041.73,-95.7765,-633.191,1170.7
0,-683.205,-69.9336,-426.691,-302.035,547.131,-292.02,408.145
3,-687.2489999999999,541.512,102.795,13.8889,652.639,-242.149,281.32599999999996
5,-807.193,349.51300000000003,-480.316,-407.631,630.138,-232.581,779.982
5,-1910.15,-681.2260000000001,-1119.96,-696.0210000000001,-493.555,-925.471,255.113
3,390.83,212.782,371.11199999999997,661.703,917.3,550.77,124.92
0,-245.567,596.985,111.766,157.17600000000002,1132.72,269.378,669.694
4,366.835,70.9482,209.43400000000003,598.0790000000001,858.33,463.53,131.365
4,-173.412,225.168,-306.505,497.68199999999996,511.001,238.555,321.515
6,177.642,-94.53299999999999,-501.82099999999997,874.8989999999999,842.802,130.513,-81.1096
1,-889.59,9.171339999999999,1.27718,430.84,733.445,-312.66200000000003,713.63
5,-2108.39,-167.109,-988.926,93.9392,-941.409,-1427.04,726.155
7,-952.204,217.07,49.5165,8.98807,335.0,-475.564,501.6
5,291.159,26.2837,229.33,690.9,821.044,329.608,245.753
7,-783.4810000000001,443.166,32.8596,123.27799999999999,497.301,-184.86900000000003,386.741
2,-3099.94,-2131.38,-1623.0,-368.13300000000004,-2105.79,-1284.91,231.187
0,-970.332,-206.028,-303.43,-570.3240000000001,285.665,-205.497,459.62300000000005
0,517.533,298.645,415.36199999999997,688.951,1012.5,543.2719999999999,118.12200000000001
5,-835.253,250.79,-266.35200000000003,-344.351,486.935,-134.733,267.715
4,-2155.8,-2278.38,-1237.1,-683.1439999999999,-515.7180000000001,-297.57,-308.954
6,-2630.16,-1286.5,-2498.78,-548.419,-68.6911,-849.837,-148.985
5,-738.882,63.2474,-217.332,-415.875,833.567,-346.829,533.788
7,483.99300000000005,387.353,417.335,654.789,983.3539999999999,497.283,109.992
3,503.33099999999996,178.204,303.909,726.6419999999999,876.633,427.225,117.914
2,-27.659000000000002,594.9540000000001,366.245,674.1010000000001,1006.46,339.994,408.42900000000003
4,-158.504,907.505,81.9133,491.694,1223.2,240.31400000000002,1078.83
5,-1624.54,-489.30400000000003,-1141.03,-818.586,-198.783,-536.628,-69.0006
4,-1207.55,633.705,16.9906,1280.24,761.591,-518.992,1340.25
6,-1493.35,-964.841,-880.318,-524.947,-318.063,-576.419,-25.1785
5,-614.456,-85.8734,-381.47900000000004,-136.705,661.377,-133.689,-55.3002
7,175.49200000000002,484.346,109.583,3125.78,1771.15,-235.095,1336.95
5,-1013.55,-709.6610000000001,-527.83,-598.817,72.3393,-203.287,187.782
2,373.92400000000004,94.4056,384.624,614.003,991.446,558.462,227.62599999999998
4,-766.32,94.2895,-453.974,1672.32,1003.35,-335.414,939.681
3,-1971.36,-829.7539999999999,-1289.7,-1056.21,-1069.4,-959.8939999999999,391.24
7,-810.868,-725.553,-544.2959999999999,-148.119,29.1708,-26.8022,-114.98100000000001
5,-797.8380000000001,-577.4209999999999,-593.125,-139.892,195.048,184.671,-101.259
7,-1280.54,-188.995,-415.67800000000005,-233.65099999999998,-280.60900000000004,-534.059,302.447
6,201.171,359.81800000000004,292.144,512.3,925.0830000000001,481.795,740.9110000000001
7,-1327.59,-1474.34,-2364.31,492.76199999999994,96.6493,-397.968,-132.79399999999998
2,79.7577,9.74317,225.368,635.891,985.2260000000001,418.666,271.71
4,-1646.16,195.74200000000002,-560.7919999999999,248.513,-634.216,-981.265,1004.32
4,-1266.49,412.12300000000005,-608.92,-584.802,465.462,-14.0331,645.13
6,-213.283,295.066,502.024,388.574,1035.2,514.577,268.911
1,-663.273,-387.324,-934.678,-87.9542,58.1022,52.8297,-173.872
1,-181.55599999999998,202.135,-77.7685,292.349,686.775,193.94299999999998,414.291
3,-82.0682,785.135,71.1551,36.373000000000005,1249.76,-242.965,1068.27
7,203.977,452.49300000000005,37.3369,1196.04,2040.28,413.594,519.373
6,598.4630000000001,7.217389999999999,88.2584,553.363,917.512,75.2377,-7.11405
2,-3094.58,-3187.04,-2984.67,-541.7819999999999,-510.756,-870.502,-1270.55
0,-1041.61,575.0830000000001,-190.704,-571.361,746.703,-214.03400000000002,906.169
6,-717.895,-769.125,-493.783,1716.21,79.2547,-634.46,881.72
4,452.319,105.448,262.249,533.131,1087.49,361.685,61.2851
7,-800.34,377.832,61.2417,1282.06,967.985,-319.425,796.123
5,-418.42400000000004,97.4931,-544.2080000000001,-97.4625,549.044,249.421,126.83200000000001
7,-763.422,336.207,428.684,250.46200000000002,977.2139999999999,-95.5139,737.916
0,304.06,-39.9649,93.5886,727.655,1135.05,438.653,332.93300000000005
0,-807.265,280.08799999999997,-182.24099999999999,-254.922,681.921,-402.529,742.673
2,164.34900000000002,101.766,-378.995,630.049,740.539,328.708,695.658
4,474.931,48.1979,232.984,622.9780000000001,936.122,478.023,77.4926
7,-167.885,45.1586,291.277,175.343,1123.28,277.074,177.148
0,-2182.13,-2361.05,-2330.24,39.0553,-73.8462,-396.73199999999997,-915.3689999999999
6,-740.002,-574.181,-861.855,-502.75,-52.0657,-55.9001,-127.78299999999999
0,-1031.75,-501.031,-586.043,-410.349,112.335,-209.10299999999998,-87.9549
6,306.022,-124.306,303.566,603.461,953.015,278.803,252.172
7,98.4893,902.9910000000001,382.11,450.211,1238.49,262.538,538.908
6,-236.80900000000003,517.154,-493.189,1302.75,1470.49,-97.0947,867.382
3,-1430.68,661.028,-190.53,189.81400000000002,751.988,-818.893,802.15
0,-941.182,-140.351,-189.143,-497.517,418.842,-276.02,377.256
4,-258.95599999999996,101.87,-78.9878,1295.8,2007.63,221.24,299.269
4,367.017,120.053,137.237,441.63300000000004,1129.68,397.695,476.551
1,188.313,-179.706,-79.1706,765.7130000000001,997.1519999999999,330.70599999999996,266.793
2,-2339.22,-806.492,-974.041,-331.458,-1454.5,-1428.48,366.23199999999997
5,-522.45,603.932,282.488,145.025,1182.69,60.582,723.45
4,57.1589,-74.8891,-70.8089,282.485,833.023,225.072,131.325
3,282.79900000000004,432.204,-15.2739,594.6080000000001,654.8290000000001,55.6506,683.324
5,703.5189999999999,-2.07401,489.559,1769.17,908.681,363.66900000000004,524.986
6,-1058.94,631.052,146.71200000000002,941.33,707.73,-630.739,1027.28
7,-1051.26,-786.7410000000001,-696.7669999999999,-291.892,77.6046,-246.127,0.570261
4,426.454,483.225,226.532,839.949,997.966,362.477,304.221
0,-600.865,-69.5698,-215.315,126.684,689.199,119.60600000000001,181.997
0,-408.156,276.406,378.163,364.68800000000005,1021.59,523.117,275.839
3,-1664.52,286.158,-377.7,153.471,-709.169,-914.137,789.2189999999999
7,-929.712,748.203,-13.5921,762.513,720.47,-585.6659999999999,940.4830000000001
1,-1587.99,-2225.52,-1131.41,-585.178,-408.444,94.3343,-115.354
7,823.579,-263.45799999999997,-192.43599999999998,2002.44,910.2230000000001,235.31400000000002,306.775
1,-1382.92,459.596,-383.983,-739.173,467.07199999999995,-514.002,151.47799999999998
7,386.845,216.578,97.1152,337.37199999999996,1022.74,234.138,280.14799999999997
6,-887.698,98.1401,-808.4110000000001,-294.51099999999997,186.218,69.2293,40.0858
6,-30.133000000000003,692.2080000000001,491.881,738.579,1137.01,592.181,921.441
5,160.409,95.9926,68.5535,245.486,978.572,274.932,279.72900000000004
4,447.98400000000004,73.5797,319.782,624.931,1028.05,461.205,244.595
1,47.4008,182.394,-158.62,-266.785,853.982,-140.795,463.444
3,-1378.48,253.385,-232.828,-309.358,-3.45793,-1097.95,740.675
0,-1224.64,-795.184,-782.5830000000001,-272.955,-142.622,-273.529,349.001
6,574.908,241.347,559.116,676.217,1018.24,316.504,432.62199999999996
1,-1311.48,-577.972,-271.33299999999997,-868.127,-79.5945,-498.63199999999995,80.3032
6,458.589,179.18900000000002,438.49300000000005,597.605,1141.84,403.82599999999996,160.61700000000002
4,-1043.63,-379.68,-578.376,-302.269,-183.706,-110.508,-185.736
5,419.881,176.15400000000002,327.53700000000003,680.492,899.449,524.0509999999999,70.2223
4,387.231,89.6417,-10.8342,714.612,871.067,-33.5057,-11.6861
1,-1456.05,-1219.73,-1222.44,568.0,198.84,-57.9689,-4.35388
4,-1045.62,-1395.72,-698.4739999999999,-550.977,50.0809,69.7251,64.8953
6,-138.74200000000002,476.776,93.1701,905.2189999999999,953.9939999999999,466.032,383.35900000000004
1,85.9043,529.378,461.70099999999996,806.466,1134.86,486.69,767.703
7,-793.712,883.669,135.505,562.797,612.005,-761.1289999999999,1609.07
2,-1211.58,22.4338,-371.54699999999997,-520.851,164.562,-686.89,509.77
3,-1061.31,-641.505,-647.9490000000001,-658.346,22.6319,-229.528,-65.6029
6,-230.468,-101.40799999999999,-800.2539999999999,1001.15,1150.43,-292.58,-70.848
2,-1900.77,206.562,-751.5160000000001,-15.7595,-417.626,-935.799,760.539
7,-759.938,0.513968,-466.164,-167.521,472.647,-18.2036,13.5213
0,-2278.63,-494.73699999999997,-1018.19,-328.749,-1597.86,-1178.54,587.444
0,-1432.3,-64.1356,-255.824,-633.064,117.242,-598.595,500.76099999999997
0,-1049.75,-1096.29,-632.976,-217.21,36.0988,-214.58,294.867
2,-297.23400000000004,553.629,-364.99,397.73800000000006,898.727,16.0311,978.315
2,-245.80200000000002,48.4529,-69.3377,26.6577,830.551,314.879,386.876
5,-1092.0,-494.134,-361.351,-191.114,123.118,-323.519,374.619
2,-270.625,224.405,-145.132,-28.8922,782.2139999999999,480.37300000000005,347.829
6,-1251.85,-929.06,-570.286,-345.065,154.673,121.443,105.249
4,-3471.09,-2917.13,-2679.65,-935.85,-706.008,-1043.9,-1076.7
4,-767.92,-222.59599999999998,-332.56800000000004,-247.446,41.0801,235.757,189.37599999999998
2,422.63699999999994,34.4663,23.6737,487.602,1055.04,211.054,382.13199999999995
2,-1019.53,-147.317,-219.96400000000003,-530.78,315.921,-210.87400000000002,206.929
4,457.781,225.687,520.637,673.6410000000001,1019.05,305.546,159.381
7,-342.50699999999995,80.984,12.8647,139.414,833.2439999999999,310.269,390.709
2,203.956,246.66400000000002,-278.448,1299.67,2198.44,221.886,767.062
5,576.8480000000001,230.22,349.66,722.9830000000001,1003.93,417.85699999999997,43.065
1,-1206.98,720.8539999999999,99.7683,141.569,494.45599999999996,-898.211,889.887
1,-572.632,710.068,320.54200000000003,423.49,1180.26,-176.718,885.425
5,426.091,159.13299999999998,345.286,689.1060000000001,903.1619999999999,534.619,87.1304
6,-549.854,39.6828,-175.61700000000002,-169.623,550.487,-65.1964,372.973
7,-1084.14,131.938,-510.31699999999995,529.915,1364.94,-382.041,983.005
4,-248.718,918.637,-160.312,-5.51462,1121.63,-399.759,1411.83
0,415.449,209.937,306.918,704.7460000000001,853.655,543.6,77.8078
3,322.91200000000003,-43.4197,423.806,637.618,769.591,385.699,374.26199999999994
0,-1221.14,638.726,-434.399,-810.638,663.355,-569.7869999999999,505.098
2,-832.961,465.663,-261.66,1231.51,201.40599999999998,-813.962,925.607
2,507.619,211.412,462.602,691.199,1076.77,527.251,246.168
7,-406.05199999999996,-1.6326,-413.999,-114.72,933.668,88.5912,516.752
0,-2817.57,-2563.65,-2708.97,-930.255,-580.601,-1092.41,-847.385
3,-1368.68,573.1,-355.195,1150.89,180.86599999999999,-999.534,1391.53
0,-1196.42,40.2631,-358.14,-386.954,733.863,-445.23199999999997,742.2489999999999
0,-1876.93,-414.12699999999995,-950.455,-345.10400000000004,-932.301,-1005.62,485.599
0,-791.462,-146.423,-348.69,-165.28400000000002,230.2,107.15700000000001,31.3854
5,15.9141,-16.7031,146.428,275.181,957.918,565.335,151.579
3,-1990.58,49.9185,-386.718,1848.9,-1025.1,-1409.37,1212.51
4,-947.041,-824.443,-766.503,-410.462,-139.078,-160.227,-64.9779
7,-766.828,452.01599999999996,-81.5093,-231.456,795.823,-305.195,868.3710000000001
5,-544.975,-96.259,-87.5666,1124.45,1743.84,51.9572,430.131
5,156.7,341.02099999999996,166.45,358.629,902.442,-69.418,211.96599999999998
6,447.852,654.377,677.495,506.62300000000005,1386.1,296.506,711.518
2,498.596,253.396,353.25199999999995,711.3560000000001,892.3330000000001,499.86199999999997,118.495
3,-898.934,130.02100000000002,-321.505,224.49,45.2574,-492.916,678.3739999999999
7,330.64599999999996,736.493,697.2610000000001,2362.98,1203.88,577.269,1191.74
4,-1058.31,-437.787,-502.599,-373.517,120.79799999999999,-144.317,95.5037
4,-1389.52,554.974,-363.545,-237.395,-266.869,-762.288,929.575
7,209.68599999999998,75.139,505.381,458.339,920.2769999999999,546.4159999999999,180.172
1,-2027.4,-46.13,-754.5060000000001,831.6389999999999,-1286.14,-1338.91,894.523
3,-1137.61,708.9019999999999,6.39834,-556.928,536.7130000000001,-480.084,355.09
4,-1145.07,100.88799999999999,-549.7080000000001,-894.2919999999999,476.95300000000003,-929.99,670.534
7,-773.811,794.8510000000001,295.045,967.39,735.6089999999999,-501.725,1204.04
4,-1534.36,-291.094,-660.2860000000001,-715.177,-108.051,-456.879,-186.04
7,-1260.16,-639.945,-697.694,-329.293,-269.264,-397.675,239.543
2,-2067.88,448.764,-535.059,197.025,-706.309,-1292.79,969.732
0,-829.625,736.416,-281.673,111.09100000000001,496.199,150.106,556.2769999999999
3,-1576.12,58.7318,-415.19699999999995,-1026.84,91.073,-738.1510000000001,399.603
6,262.545,631.553,469.18199999999996,555.3009999999999,1132.71,448.764,583.627
0,-597.1569999999999,440.341,-546.9169999999999,-43.2944,605.516,-62.8283,780.936
0,173.80900000000003,520.021,271.942,749.235,1064.06,413.039,290.118
3,24.2838,252.49,-128.934,2996.57,1667.81,-513.065,1460.41
7,-992.564,718.034,25.8437,303.529,808.703,-643.112,1115.82
4,380.54,33.3892,-51.2886,575.985,860.8380000000001,164.328,164.887
3,-1632.31,474.575,-489.14,-565.761,278.81,-580.9830000000001,273.948
4,-1196.81,265.393,-321.981,-724.31,276.737,-650.0880000000001,893.954
5,-477.98699999999997,127.11,-334.89099999999996,36.3153,648.435,385.059,479.401
6,-810.1669999999999,-517.743,-630.969,-57.9033,73.1544,353.843,-139.084
2,104.751,14.3403,-299.502,652.8480000000001,648.79,258.283,324.698
5,-1378.98,-2821.44,-1937.1,-585.09,-242.14,-475.69,-144.73
3,-969.1030000000001,-465.171,-484.699,-192.00099999999998,-72.5653,-188.489,-107.137
2,-1642.93,343.76199999999994,-541.591,-711.416,284.832,-1048.65,696.025
5,-1480.07,870.563,-391.849,-418.827,138.964,-777.453,403.631
4,-1507.66,444.13300000000004,-473.977,1399.3,261.33799999999997,-1143.5,1005.42
7,-869.898,609.257,19.637,895.7860000000001,486.958,-330.338,1166.98
3,512.048,303.187,381.92800000000005,670.307,1150.04,419.371,46.4304
0,-1240.11,-3.98191,-685.306,48.5822,-1050.71,-1024.07,1285.29
7,-391.671,-9.89987,-549.867,52.7851,310.528,39.1938,-10.8543
4,-1965.47,-267.328,-792.755,-75.8528,-180.925,-1265.62,393.67400000000004
1,-1433.46,-1488.21,-891.135,-168.94,31.5849,28.4545,-200.30200000000002
1,178.26,561.6709999999999,243.59400000000002,380.24800000000005,945.303,40.6435,432.04
5,-666.2389999999999,387.934,-501.32599999999996,-470.024,550.274,-7.834339999999999,377.445
6,549.153,-2.3742799999999997,15.6027,522.874,896.357,79.3427,117.27600000000001
0,-2365.79,-795.466,-1367.18,-232.355,-1857.56,-971.755,742.174
